time ,strain(micro),F
0.0002768,-3895.699642,0.007825531
2.77E-04,-3896.723435,0.005922167
0.0002776,-3897.756709,0.003986194
2.78E-04,-3898.799063,0.002018713
0.0002784,-3899.850086,2.08E-05
2.79E-04,-3900.909361,-0.00200626
0.0002792,-3901.976462,-0.004061442
2.80E-04,-3903.050955,-0.006143513
0.00028,-3904.132402,-0.008251271
2.80E-04,-3905.220354,-0.010383493
0.0002808,-3906.31436,-0.012538943
2.81E-04,-3907.413959,-0.014716368
0.0002816,-3908.518687,-0.0169145
2.82E-04,-3909.628073,-0.019132062
0.0002824,-3910.74164,-0.021367761
2.83E-04,-3911.858908,-0.023620296
0.0002832,-3912.979392,-0.025888356
2.84E-04,-3914.102599,-0.028170622
0.000284,-3915.228037,-0.030465769
2.84E-04,-3916.355206,-0.032772466
0.0002848,-3917.483606,-0.035089376
2.85E-04,-3918.612731,-0.037415162
0.0002856,-3919.742073,-0.039748482
2.86E-04,-3920.871121,-0.042087997
0.0002864,-3921.999363,-0.044432365
2.87E-04,-3923.126285,-0.046780249
0.0002872,-3924.251369,-0.049130314
2.88E-04,-3925.374097,-0.051481229
0.000288,-3926.493951,-0.053831669
2.88E-04,-3927.610412,-0.056180318
0.0002888,-3928.722958,-0.058525865
2.89E-04,-3929.831071,-0.06086701
0.0002896,-3930.93423,-0.063202464
2.90E-04,-3932.031916,-0.06553095
0.0002904,-3933.123611,-0.067851202
2.91E-04,-3934.208797,-0.070161972
0.0002912,-3935.286958,-0.072462024
2.92E-04,-3936.357582,-0.074750139
0.000292,-3937.420155,-0.077025118
2.92E-04,-3938.474169,-0.079285779
0.0002928,-3939.519118,-0.081530959
2.93E-04,-3940.554497,-0.083759518
0.0002936,-3941.579808,-0.085970336
2.94E-04,-3942.594553,-0.088162319
0.0002944,-3943.598241,-0.090334392
2.95E-04,-3944.590384,-0.09248551
0.0002952,-3945.570499,-0.094614652
2.96E-04,-3946.538107,-0.096720821
0.000296,-3947.492736,-0.098803052
2.96E-04,-3948.433918,-0.100860406
0.0002968,-3949.361191,-0.102891973
2.97E-04,-3950.274102,-0.104896874
0.0002976,-3951.172199,-0.10687426
2.98E-04,-3952.055042,-0.108823314
0.0002984,-3952.922194,-0.11074325
2.99E-04,-3953.773229,-0.112633317
0.0002992,-3954.607725,-0.114492794
3.00E-04,-3955.42527,-0.116320995
0.0003,-3956.225459,-0.11811727
3.00E-04,-3957.007896,-0.119881001
0.0003008,-3957.772193,-0.121611607
3.01E-04,-3958.517972,-0.123308542
0.0003016,-3959.244861,-0.124971295
3.02E-04,-3959.952501,-0.126599391
0.0003024,-3960.64054,-0.128192392
3.03E-04,-3961.308636,-0.129749898
0.0003032,-3961.956459,-0.131271541
3.04E-04,-3962.583685,-0.132756995
0.000304,-3963.190004,-0.134205968
3.04E-04,-3963.775115,-0.135618204
0.0003048,-3964.338727,-0.136993486
3.05E-04,-3964.880561,-0.138331633
0.0003056,-3965.400348,-0.139632498
3.06E-04,-3965.89783,-0.140895975
0.0003064,-3966.372761,-0.142121991
3.07E-04,-3966.824907,-0.143310509
0.0003072,-3967.254042,-0.14446153
3.08E-04,-3967.659957,-0.145575088
0.000308,-3968.042449,-0.146651253
3.08E-04,-3968.401332,-0.14769013
0.0003088,-3968.736428,-0.148691858
3.09E-04,-3969.047572,-0.149656608
0.0003096,-3969.334612,-0.150584587
3.10E-04,-3969.597408,-0.151476033
0.0003104,-3969.835831,-0.152331217
3.11E-04,-3970.049765,-0.15315044
0.0003112,-3970.239106,-0.153934035
3.12E-04,-3970.403762,-0.154682366
0.000312,-3970.543654,-0.155395823
3.12E-04,-3970.658715,-0.156074829
0.0003128,-3970.74889,-0.156719832
3.13E-04,-3970.814136,-0.157331308
0.0003136,-3970.854423,-0.15790976
3.14E-04,-3970.869732,-0.158455714
0.0003144,-3970.860059,-0.158969724
3.15E-04,-3970.825408,-0.159452365
0.0003152,-3970.765798,-0.159904235
3.16E-04,-3970.68126,-0.160325954
0.000316,-3970.571835,-0.160718165
3.16E-04,-3970.437579,-0.161081527
0.0003168,-3970.278555,-0.16141672
3.17E-04,-3970.094843,-0.161724442
0.0003176,-3969.886531,-0.162005406
3.18E-04,-3969.653719,-0.162260343
0.0003184,-3969.39652,-0.162489997
3.19E-04,-3969.115056,-0.162695126
0.0003192,-3968.809463,-0.1628765
3.20E-04,-3968.479884,-0.163034901
0.00032,-3968.126476,-0.163171122
3.20E-04,-3967.749405,-0.163285964
0.0003208,-3967.348848,-0.163380235
3.21E-04,-3966.924993,-0.163454753
0.0003216,-3966.478036,-0.163510339
3.22E-04,-3966.008185,-0.163547821
0.0003224,-3965.515657,-0.163568028
3.23E-04,-3965.000679,-0.163571795
0.0003232,-3964.463486,-0.163559955
3.24E-04,-3963.904323,-0.163533343
0.000324,-3963.323445,-0.163492794
3.24E-04,-3962.721115,-0.16343914
0.0003248,-3962.097603,-0.163373209
3.25E-04,-3961.453189,-0.163295827
0.0003256,-3960.788162,-0.163207815
3.26E-04,-3960.102816,-0.163109987
0.0003264,-3959.397455,-0.163003149
3.27E-04,-3958.672389,-0.1628881
0.0003272,-3957.927938,-0.162765632
3.28E-04,-3957.164425,-0.162636522
0.000328,-3956.382183,-0.162501541
3.28E-04,-3955.581549,-0.162361446
0.0003288,-3954.762868,-0.162216979
3.29E-04,-3953.926492,-0.162068873
0.0003296,-3953.072776,-0.161917842
3.30E-04,-3952.202083,-0.161764587
0.0003304,-3951.314781,-0.161609794
3.31E-04,-3950.411241,-0.161454128
0.0003312,-3949.491842,-0.16129824
3.32E-04,-3948.556967,-0.161142762
0.000332,-3947.607001,-0.160988305
3.32E-04,-3946.642337,-0.160835462
0.0003328,-3945.66337,-0.160684806
3.33E-04,-3944.670499,-0.160536887
0.0003336,-3943.664127,-0.160392236
3.34E-04,-3942.64466,-0.16025136
0.0003344,-3941.612507,-0.160114745
3.35E-04,-3940.568081,-0.159982854
0.0003352,-3939.511798,-0.159856126
3.36E-04,-3938.444074,-0.159734976
0.000336,-3937.365332,-0.159619796
3.36E-04,-3936.275992,-0.159510953
0.0003368,-3935.17648,-0.15940879
3.37E-04,-3934.067222,-0.159313625
0.0003376,-3932.948647,-0.159225751
3.38E-04,-3931.821183,-0.159145434
0.0003384,-3930.685262,-0.159072918
3.39E-04,-3929.541317,-0.15900842
0.0003392,-3928.389779,-0.158952132
3.40E-04,-3927.231084,-0.158904218
0.00034,-3926.065665,-0.158864821
3.40E-04,-3924.893958,-0.158834056
0.0003408,-3923.716398,-0.158812012
3.41E-04,-3922.533422,-0.158798754
0.0003416,-3921.345464,-0.158794323
3.42E-04,-3920.152961,-0.158798733
0.0003424,-3918.956348,-0.158811974
3.43E-04,-3917.75606,-0.158834014
0.0003432,-3916.552532,-0.158864792
3.44E-04,-3915.346199,-0.158904229
0.000344,-3914.137493,-0.158952217
3.44E-04,-3912.926848,-0.159008629
0.0003448,-3911.714694,-0.159073312
3.45E-04,-3910.501463,-0.159146094
0.0003456,-3909.287584,-0.159226778
3.46E-04,-3908.073486,-0.159315147
0.0003464,-3906.859593,-0.159410963
3.47E-04,-3905.646333,-0.159513968
0.0003472,-3904.434128,-0.159623881
3.48E-04,-3903.223401,-0.159740405
0.000348,-3902.014571,-0.159863224
3.48E-04,-3900.808055,-0.159992
0.0003488,-3899.604271,-0.160126381
3.49E-04,-3898.403632,-0.160265996
0.0003496,-3897.206549,-0.160410457
3.50E-04,-3896.013431,-0.160559363
0.0003504,-3894.824685,-0.160712293
3.51E-04,-3893.640715,-0.160868816
0.0003512,-3892.461922,-0.161028483
3.52E-04,-3891.288704,-0.161190834
0.000352,-3890.121457,-0.161355396
3.52E-04,-3888.960573,-0.161521684
0.0003528,-3887.806441,-0.1616892
3.53E-04,-3886.659448,-0.161857439
0.0003536,-3885.519975,-0.162025881
3.54E-04,-3884.388402,-0.162194002
0.0003544,-3883.265104,-0.162361266
3.55E-04,-3882.150452,-0.16252713
0.0003552,-3881.044815,-0.162691045
3.56E-04,-3879.948555,-0.162852454
0.000356,-3878.862033,-0.163010796
3.56E-04,-3877.785604,-0.163165503
0.0003568,-3876.719619,-0.163316004
3.57E-04,-3875.664423,-0.163461725
0.0003576,-3874.62036,-0.163602088
3.58E-04,-3873.587764,-0.163736513
0.0003584,-3872.56697,-0.16386442
3.59E-04,-3871.558304,-0.163985227
0.0003592,-3870.562087,-0.164098352
3.60E-04,-3869.578636,-0.164203214
0.00036,-3868.608262,-0.164299234
3.60E-04,-3867.651271,-0.164385833
0.0003608,-3866.707963,-0.164462438
3.61E-04,-3865.778631,-0.164528476
0.0003616,-3864.863563,-0.164583382
3.62E-04,-3863.96304,-0.164626592
0.0003624,-3863.07734,-0.164657551
3.63E-04,-3862.206729,-0.164675706
0.0003632,-3861.351472,-0.164680516
3.64E-04,-3860.511823,-0.164671442
0.000364,-3859.688031,-0.164647958
3.64E-04,-3858.880339,-0.164609544
0.0003648,-3858.08898,-0.164555689
3.65E-04,-3857.314183,-0.164485895
0.0003656,-3856.556167,-0.164399672
3.66E-04,-3855.815146,-0.164296542
0.0003664,-3855.091323,-0.16417604
3.67E-04,-3854.384895,-0.164037712
0.0003672,-3853.696053,-0.163881117
3.68E-04,-3853.024975,-0.16370583
0.000368,-3852.371836,-0.163511439
3.68E-04,-3851.736799,-0.163297545
0.0003688,-3851.120021,-0.163063769
3.69E-04,-3850.521647,-0.162809743
0.0003696,-3849.941818,-0.16253512
3.70E-04,-3849.380662,-0.162239568
0.0003704,-3848.838301,-0.161922772
3.71E-04,-3848.314845,-0.161584437
0.0003712,-3847.810398,-0.161224286
3.72E-04,-3847.325052,-0.160842062
0.000372,-3846.858891,-0.160437527
3.72E-04,-3846.41199,-0.160010464
0.0003728,-3845.984413,-0.159560676
3.73E-04,-3845.576216,-0.15908799
0.0003736,-3845.187443,-0.158592251
3.74E-04,-3844.818131,-0.158073329
0.0003744,-3844.468306,-0.157531115
3.75E-04,-3844.137982,-0.156965527
0.0003752,-3843.827167,-0.156376501
3.76E-04,-3843.535855,-0.155764002
0.000376,-3843.264033,-0.155128017
3.76E-04,-3843.011676,-0.15446856
0.0003768,-3842.77875,-0.153785667
3.77E-04,-3842.56521,-0.153079403
0.0003776,-3842.371001,-0.152349859
3.78E-04,-3842.196058,-0.15159715
0.0003784,-3842.040305,-0.15082142
3.79E-04,-3841.903658,-0.15002284
0.0003792,-3841.78602,-0.149201608
3.80E-04,-3841.687285,-0.14835795
0.00038,-3841.607339,-0.147492121
3.80E-04,-3841.546053,-0.146604403
0.0003808,-3841.503293,-0.145695108
3.81E-04,-3841.478911,-0.144764577
0.0003816,-3841.472753,-0.143813179
3.82E-04,-3841.484651,-0.142841314
0.0003824,-3841.514429,-0.141849411
3.83E-04,-3841.561903,-0.140837929
0.0003832,-3841.626877,-0.139807356
3.84E-04,-3841.709146,-0.138758214
0.000384,-3841.808496,-0.13769105
3.84E-04,-3841.924704,-0.136606446
0.0003848,-3842.057536,-0.135505012
3.85E-04,-3842.206752,-0.134387391
0.0003856,-3842.372101,-0.133254254
3.86E-04,-3842.553323,-0.132106305
0.0003864,-3842.750152,-0.130944278
3.87E-04,-3842.962311,-0.129768939
0.0003872,-3843.189516,-0.128581083
3.88E-04,-3843.431475,-0.127381537
0.000388,-3843.687888,-0.126171158
3.88E-04,-3843.958448,-0.124950835
0.0003888,-3844.242841,-0.123721486
3.89E-04,-3844.540744,-0.12248406
0.0003896,-3844.851829,-0.121239538
3.90E-04,-3845.175761,-0.119988927
0.0003904,-3845.5122,-0.118733267
3.91E-04,-3845.860797,-0.117473626
0.0003912,-3846.2212,-0.116211103
3.92E-04,-3846.593051,-0.114946824
0.000392,-3846.975985,-0.113681945
3.92E-04,-3847.369635,-0.112417649
0.0003928,-3847.773628,-0.111155148
3.93E-04,-3848.187586,-0.109895681
0.0003936,-3848.611129,-0.108640512
3.94E-04,-3849.043873,-0.107390935
0.0003944,-3849.485429,-0.106148267
3.95E-04,-3849.935408,-0.104913852
0.0003952,-3850.393416,-0.103689056
3.96E-04,-3850.859059,-0.102475273
0.000396,-3851.33194,-0.101273918
3.96E-04,-3851.81166,-0.100086428
0.0003968,-3852.297821,-0.098914264
3.97E-04,-3852.790023,-0.097758906
0.0003976,-3853.287865,-0.096621857
3.98E-04,-3853.790949,-0.095504635
0.0003984,-3854.298874,-0.094408782
3.99E-04,-3854.811242,-0.093335854
0.0003992,-3855.327656,-0.092287424
4.00E-04,-3855.84772,-0.091265083
0.0004,-3856.371041,-0.090270434
4.00E-04,-3856.897228,-0.089305094
0.0004008,-3857.425892,-0.088370694
4.01E-04,-3857.956649,-0.087468874
0.0004016,-3858.489117,-0.086601287
4.02E-04,-3859.022919,-0.085769592
0.0004024,-3859.557681,-0.084975458
4.03E-04,-3860.093036,-0.084220557
0.0004032,-3860.628619,-0.08350657
4.04E-04,-3861.164073,-0.082835179
0.000404,-3861.699046,-0.082208068
4.04E-04,-3862.233192,-0.081626922
0.0004048,-3862.766171,-0.081093426
4.05E-04,-3863.297651,-0.080609261
0.0004056,-3863.827307,-0.080176105
4.06E-04,-3864.354819,-0.079795631
0.0004064,-3864.879879,-0.079469502
4.07E-04,-3865.402184,-0.079199375
0.0004072,-3865.921439,-0.078986894
4.08E-04,-3866.437361,-0.078833692
0.000408,-3866.949672,-0.078741385
4.08E-04,-3867.458105,-0.078711576
0.0004088,-3867.962404,-0.078745846
4.09E-04,-3868.46232,-0.07884576
0.0004096,-3868.957614,-0.079012857
4.10E-04,-3869.448059,-0.079248655
0.0004104,-3869.933437,-0.079554642
4.11E-04,-3870.413541,-0.079932282
0.0004112,-3870.888174,-0.080383005
4.12E-04,-3871.35715,-0.080908211
0.000412,-3871.820293,-0.081509262
4.12E-04,-3872.277441,-0.082187486
0.0004128,-3872.72844,-0.082944171
4.13E-04,-3873.173148,-0.083780562
0.0004136,-3873.611435,-0.084697862
4.14E-04,-3874.043182,-0.085697226
0.0004144,-3874.468281,-0.086779762
4.15E-04,-3874.886636,-0.087946527
0.0004152,-3875.298162,-0.089198524
4.16E-04,-3875.702785,-0.0905367
0.000416,-3876.100444,-0.091961946
4.16E-04,-3876.491088,-0.093475088
0.0004168,-3876.874677,-0.095076894
4.17E-04,-3877.251183,-0.096768064
0.0004176,-3877.620588,-0.098549231
4.18E-04,-3877.982886,-0.100420955
0.0004184,-3878.338083,-0.102383727
4.19E-04,-3878.686192,-0.10443796
0.0004192,-3879.027241,-0.10658399
4.20E-04,-3879.361265,-0.108822073
0.00042,-3879.68831,-0.11115238
4.20E-04,-3880.008434,-0.113575
0.0004208,-3880.321702,-0.116089933
4.21E-04,-3880.62819,-0.118697087
0.0004216,-3880.927982,-0.121396281
4.22E-04,-3881.221173,-0.124187235
0.0004224,-3881.507865,-0.127069577
4.23E-04,-3881.788169,-0.130042829
0.0004232,-3882.062204,-0.133106417
4.24E-04,-3882.330098,-0.136259659
0.000424,-3882.591983,-0.139501769
4.24E-04,-3882.848003,-0.142831851
0.0004248,-3883.098304,-0.146248898
4.25E-04,-3883.343042,-0.149751793
0.0004256,-3883.582377,-0.1533393
4.26E-04,-3883.816475,-0.157010071
0.0004264,-3884.045509,-0.160762635
4.27E-04,-3884.269653,-0.164595405
0.0004272,-3884.48909,-0.168506668
4.28E-04,-3884.704004,-0.17249459
0.000428,-3884.914583,-0.17655721
4.28E-04,-3885.121019,-0.180692441
0.0004288,-3885.323507,-0.184898066
4.29E-04,-3885.522243,-0.189171742
0.0004296,-3885.717426,-0.193510991
4.30E-04,-3885.909258,-0.197913206
0.0004304,-3886.097938,-0.202375646
4.31E-04,-3886.28367,-0.206895436
0.0004312,-3886.466655,-0.211469568
4.32E-04,-3886.647096,-0.216094896
0.000432,-3886.825193,-0.22076814
4.32E-04,-3887.001149,-0.225485884
0.0004328,-3887.17516,-0.230244576
4.33E-04,-3887.347426,-0.235040525
0.0004336,-3887.51814,-0.239869906
4.34E-04,-3887.687494,-0.244728757
0.0004344,-3887.855678,-0.24961298
4.35E-04,-3888.022878,-0.254518341
0.0004352,-3888.189274,-0.259440471
4.36E-04,-3888.355044,-0.264374868
0.000436,-3888.520362,-0.269316896
4.36E-04,-3888.685394,-0.274261788
0.0004368,-3888.850304,-0.279204644
4.37E-04,-3889.015249,-0.284140438
0.0004376,-3889.180379,-0.289064014
4.38E-04,-3889.345839,-0.293970093
0.0004384,-3889.511766,-0.298853269
4.39E-04,-3889.678293,-0.303708017
0.0004392,-3889.845542,-0.308528694
4.40E-04,-3890.013631,-0.313309539
0.00044,-3890.182668,-0.318044678
4.40E-04,-3890.352753,-0.322728128
0.0004408,-3890.523979,-0.327353797
4.41E-04,-3890.69643,-0.331915491
0.0004416,-3890.870182,-0.336406916
4.42E-04,-3891.045301,-0.340821681
0.0004424,-3891.221845,-0.345153305
4.43E-04,-3891.399862,-0.349395217
0.0004432,-3891.579393,-0.353540766
4.44E-04,-3891.760466,-0.357583219
0.000444,-3891.943102,-0.361515773
4.44E-04,-3892.127313,-0.365331555
0.0004448,-3892.313098,-0.369023631
4.45E-04,-3892.50045,-0.372585008
0.0004456,-3892.68935,-0.376008643
4.46E-04,-3892.87977,-0.379287447
0.0004464,-3893.071672,-0.382414292
4.47E-04,-3893.265008,-0.385382019
0.0004472,-3893.459721,-0.388183442
4.48E-04,-3893.655744,-0.390811355
0.000448,-3893.852999,-0.393258542
4.48E-04,-3894.0514,-0.395517781
0.0004488,-3894.250851,-0.397581854
4.49E-04,-3894.451247,-0.399443553
0.0004496,-3894.652472,-0.401095689
4.50E-04,-3894.854404,-0.402531099
0.0004504,-3895.056909,-0.403742654
4.51E-04,-3895.259845,-0.404723269
0.0004512,-3895.463063,-0.405465912
4.52E-04,-3895.666403,-0.405963608
0.000452,-3895.8697,-0.406209454
4.52E-04,-3896.072777,-0.406196626
0.0004528,-3896.275452,-0.405918386
4.53E-04,-3896.477536,-0.405368093
0.0004536,-3896.67883,-0.404539213
4.54E-04,-3896.879131,-0.403425327
0.0004544,-3897.078227,-0.402020145
4.55E-04,-3897.275901,-0.400317509
0.0004552,-3897.471931,-0.398311407
4.56E-04,-3897.666085,-0.395995984
0.000456,-3897.858131,-0.393365551
4.56E-04,-3898.047827,-0.390414592
0.0004568,-3898.234931,-0.38713778
4.57E-04,-3898.419192,-0.383529983
0.0004576,-3898.600358,-0.379586275
4.58E-04,-3898.778172,-0.375301948
0.0004584,-3898.952374,-0.370672522
4.59E-04,-3899.122702,-0.365693752
0.0004592,-3899.288889,-0.360361645
4.60E-04,-3899.450668,-0.354672463
0.00046,-3899.607769,-0.348622738
4.60E-04,-3899.75992,-0.342209282
0.0004608,-3899.906851,-0.335429195
4.61E-04,-3900.048287,-0.328279877
0.0004616,-3900.183955,-0.320759038
4.62E-04,-3900.313581,-0.312864707
0.0004624,-3900.436894,-0.304595242
4.63E-04,-3900.553621,-0.295949341
0.0004632,-3900.66349,-0.286926051
4.64E-04,-3900.766232,-0.277524777
0.000464,-3900.86158,-0.26774529
4.64E-04,-3900.949268,-0.257587741
0.0004648,-3901.029034,-0.247052665
4.65E-04,-3901.100617,-0.23614099
0.0004656,-3901.163762,-0.224854049
4.66E-04,-3901.218214,-0.213193587
0.0004664,-3901.263726,-0.201161766
4.67E-04,-3901.300053,-0.188761176
0.0004672,-3901.326955,-0.175994843
4.68E-04,-3901.344197,-0.162866232
0.000468,-3901.351549,-0.14937926
4.68E-04,-3901.348787,-0.135538296
0.0004688,-3901.335693,-0.121348174
4.69E-04,-3901.312055,-0.106814192
0.0004696,-3901.277667,-0.091942123
4.70E-04,-3901.23233,-0.076738218
0.0004704,-3901.175852,-0.06120921
4.71E-04,-3901.108048,-0.045362319
0.0004712,-3901.028741,-0.029205258
4.72E-04,-3900.937761,-0.012746232
0.000472,-3900.834946,0.004006056
4.72E-04,-3900.720142,0.021042402
0.0004728,-3900.593205,0.0383531
4.73E-04,-3900.453996,0.055927941
0.0004736,-3900.302388,0.073756211
4.74E-04,-3900.138262,0.091826692
0.0004744,-3899.961506,0.110127657
4.75E-04,-3899.772021,0.128646879
0.0004752,-3899.569713,0.147371624
4.76E-04,-3899.3545,0.166288658
0.000476,-3899.12631,0.185384246
4.76E-04,-3898.88508,0.204644158
0.0004768,-3898.630755,0.224053668
4.77E-04,-3898.363292,0.243597563
0.0004776,-3898.082658,0.263260143
4.78E-04,-3897.788829,0.283025233
0.0004784,-3897.481791,0.302876179
4.79E-04,-3897.16154,0.322795864
0.0004792,-3896.828085,0.34276671
4.80E-04,-3896.481441,0.362770689
0.00048,-3896.121636,0.382789328
4.80E-04,-3895.748707,0.402803721
0.0004808,-3895.362702,0.422794539
4.81E-04,-3894.963679,0.442742039
0.0004816,-3894.551705,0.462626075
4.82E-04,-3894.12686,0.482426114
0.0004824,-3893.689232,0.502121243
4.83E-04,-3893.238919,0.521690189
0.0004832,-3892.776031,0.541111324
4.84E-04,-3892.300685,0.56036269
0.000484,-3891.813012,0.579422008
4.84E-04,-3891.31315,0.598266695
0.0004848,-3890.801247,0.616873883
4.85E-04,-3890.277461,0.635220435
0.0004856,-3889.741962,0.653282963
4.86E-04,-3889.194926,0.671037849
0.0004864,-3888.636541,0.688461262
4.87E-04,-3888.067002,0.705529181
0.0004872,-3887.486517,0.722217412
4.88E-04,-3886.895299,0.738501616
0.000488,-3886.293572,0.754357325
4.88E-04,-3885.68157,0.769759967
0.0004888,-3885.059533,0.784684892
4.89E-04,-3884.427713,0.799107395
0.0004896,-3883.786366,0.813002737
4.90E-04,-3883.13576,0.826346176
0.0004904,-3882.47617,0.83911299
4.91E-04,-3881.807879,0.851278505
0.0004912,-3881.131177,0.86281812
4.92E-04,-3880.446362,0.873707338
0.000492,-3879.75374,0.883921791
4.92E-04,-3879.053624,0.89343727
0.0004928,-3878.346334,0.902229756
4.93E-04,-3877.632197,0.910275446
0.0004936,-3876.911545,0.917550788
4.94E-04,-3876.18472,0.924032506
0.0004944,-3875.452067,0.929697636
4.95E-04,-3874.713938,0.934523555
0.0004952,-3873.970691,0.938488012
4.96E-04,-3873.222691,0.941569164
0.000496,-3872.470307,0.943745604
4.96E-04,-3871.713912,0.944996395
0.0004968,-3870.953886,0.945301106
4.97E-04,-3870.190613,0.944639841
0.0004976,-3869.424483,0.942993276
4.98E-04,-3868.655887,0.940342692
0.0004984,-3867.885223,0.936670005
4.99E-04,-3867.112892,0.931957808
0.0004992,-3866.339299,0.926189397
5.00E-04,-3865.564851,0.91934881
0.0005,-3864.78996,0.91142086
5.00E-04,-3864.015039,0.902391171
0.0005008,-3863.240506,0.892246208
5.01E-04,-3862.466779,0.880973316
0.0005016,-3861.69428,0.868560754
5.02E-04,-3860.923433,0.854997723
0.0005024,-3860.154663,0.840274408
5.03E-04,-3859.388397,0.824382009
0.0005032,-3858.625062,0.807312771
5.04E-04,-3857.865089,0.789060023
0.000504,-3857.108906,0.769618207
5.04E-04,-3856.356945,0.748982914
0.0005048,-3855.609637,0.727150914
5.05E-04,-3854.867414,0.704120188
0.0005056,-3854.130706,0.679889963
5.06E-04,-3853.399944,0.654460739
0.0005064,-3852.67556,0.627834325
5.07E-04,-3851.957982,0.600013862
0.0005072,-3851.247641,0.571003859
5.08E-04,-3850.544964,0.540810222
0.000508,-3849.850378,0.509440278
5.08E-04,-3849.164307,0.476902806
0.0005088,-3848.487176,0.443208065
5.09E-04,-3847.819406,0.408367817
0.0005096,-3847.161417,0.372395358
5.10E-04,-3846.513626,0.335305538
0.0005104,-3845.876447,0.297114787
5.11E-04,-3845.250294,0.257841139
0.0005112,-3844.635575,0.217504253
5.12E-04,-3844.032697,0.176125435
0.000512,-3843.442064,0.133727659
5.12E-04,-3842.864075,0.090335585
0.0005128,-3842.299127,0.04597558
5.13E-04,-3841.747614,0.00067573
0.0005136,-3841.209924,-0.045534135
5.14E-04,-3840.686442,-0.092622436
0.0005144,-3840.17755,-0.140555822
5.15E-04,-3839.683624,-0.189299164
0.0005152,-3839.205038,-0.23881554
5.16E-04,-3838.742159,-0.289066224
0.000516,-3838.295351,-0.34001068
5.16E-04,-3837.864972,-0.391606552
0.0005168,-3837.451376,-0.443809658
5.17E-04,-3837.054911,-0.496573985
0.0005176,-3836.675921,-0.549851686
5.18E-04,-3836.314744,-0.603593077
0.0005184,-3835.971711,-0.657746636
5.19E-04,-3835.647151,-0.712259004
0.0005192,-3835.341384,-0.767074987
5.20E-04,-3835.054726,-0.822137559
0.00052,-3834.787485,-0.877387868
5.20E-04,-3834.539966,-0.932765242
0.0005208,-3834.312465,-0.988207197
5.21E-04,-3834.105273,-1.043649448
0.0005216,-3833.918674,-1.099025916
5.22E-04,-3833.752945,-1.154268748
0.0005224,-3833.608358,-1.209308324
5.23E-04,-3833.485176,-1.264073278
0.0005232,-3833.383657,-1.318490512
5.24E-04,-3833.304051,-1.37248522
0.000524,-3833.246599,-1.425980904
5.24E-04,-3833.211538,-1.478899399
0.0005248,-3833.199096,-1.531160895
5.25E-04,-3833.209492,-1.582683966
0.0005256,-3833.242939,-1.633385596
5.26E-04,-3833.299643,-1.683181205
0.0005264,-3833.379799,-1.731984685
5.27E-04,-3833.483597,-1.779708427
0.0005272,-3833.611217,-1.82626336
5.28E-04,-3833.762831,-1.87155898
0.000528,-3833.938602,-1.915503395
5.28E-04,-3834.138685,-1.958003355
0.0005288,-3834.363226,-1.9989643
5.29E-04,-3834.612363,-2.038290396
0.0005296,-3834.886224,-2.075884582
5.30E-04,-3835.184928,-2.111648612
0.0005304,-3835.508583,-2.145483103
5.31E-04,-3835.857291,-2.177287583
0.0005312,-3836.231142,-2.206960539
5.32E-04,-3836.630217,-2.234399469
0.000532,-3837.054587,-2.259500932
5.32E-04,-3837.504313,-2.282160604
0.0005328,-3837.979444,-2.30227333
5.33E-04,-3838.480023,-2.319733184
0.0005336,-3839.006078,-2.334433522
5.34E-04,-3839.55763,-2.346267043
0.0005344,-3840.134687,-2.355125849
5.35E-04,-3840.737246,-2.360901504
0.0005352,-3841.365294,-2.363485101
5.36E-04,-3842.018807,-2.362767317
0.000536,-3842.69775,-2.358638487
5.36E-04,-3843.402075,-2.350988661
0.0005368,-3844.131723,-2.339707674
5.37E-04,-3844.886624,-2.324685215
0.0005376,-3845.666696,-2.305810891
5.38E-04,-3846.471845,-2.282974298
0.0005384,-3847.301965,-2.256065091
5.39E-04,-3848.156936,-2.224973053
0.0005392,-3849.036629,-2.189588167
5.40E-04,-3849.9409,-2.149800687
0.00054,-3850.869595,-2.105501212
5.40E-04,-3851.822543,-2.056580755
0.0005408,-3852.799566,-2.002930819
5.41E-04,-3853.800468,-1.944443471
0.0005416,-3854.825044,-1.881011412
5.42E-04,-3855.873074,-1.812528058
0.0005424,-3856.944326,-1.738887604
5.43E-04,-3858.038555,-1.65998511
0.0005432,-3859.155501,-1.575716567
5.44E-04,-3860.294894,-1.485978974
0.000544,-3861.456448,-1.390670413
5.44E-04,-3862.639866,-1.289690125
0.0005448,-3863.844837,-1.18293858
5.45E-04,-3865.071036,-1.070317556
0.0005456,-3866.318128,-0.951730206
5.46E-04,-3867.58576,-0.827081139
0.0005464,-3868.873572,-0.696276487
5.47E-04,-3870.181185,-0.559223979
0.0005472,-3871.508212,-0.415833014
5.48E-04,-3872.854251,-0.26601473
0.000548,-3874.218887,-0.109682078
5.48E-04,-3875.601694,0.053250114
0.0005488,-3877.002232,0.222865067
5.49E-04,-3878.420051,0.399243985
0.0005496,-3879.854687,0.58246599
5.50E-04,-3881.305664,0.772608052
0.0005504,-3882.772497,0.969744928
5.51E-04,-3884.254687,1.173949094
0.0005512,-3885.751725,1.385290688
5.52E-04,-3887.263091,1.603837444
0.000552,-3888.788254,1.829654635
5.52E-04,-3890.326673,2.062805011
0.0005528,-3891.877798,2.303348746
