time ,strain(micro),F
2.76E-04,-5200.420534,-0.047284642
0.0002768,-5193.747918,-0.043912247
2.77E-04,-5186.877347,-0.040546504
0.0002776,-5179.814339,-0.037188633
2.78E-04,-5172.564552,-0.033839864
0.0002784,-5165.133778,-0.03050144
2.79E-04,-5157.527934,-0.02717461
0.0002792,-5149.753063,-0.023860633
2.80E-04,-5141.815318,-0.020560771
0.00028,-5133.720965,-0.017276294
2.80E-04,-5125.476373,-0.014008471
0.0002808,-5117.088007,-0.010758578
2.81E-04,-5108.562422,-0.007527888
0.0002816,-5099.90626,-0.004317672
2.82E-04,-5091.126238,-0.001129203
0.0002824,-5082.229147,0.002036255
2.83E-04,-5073.221841,0.005177439
0.0002832,-5064.111235,0.008293096
2.84E-04,-5054.904295,0.011381978
0.000284,-5045.608032,0.014442851
2.84E-04,-5036.229497,0.017474488
0.0002848,-5026.775774,0.020475677
2.85E-04,-5017.253974,0.023445218
0.0002856,-5007.671225,0.026381929
2.86E-04,-4998.034672,0.029284643
0.0002864,-4988.351464,0.03215221
2.87E-04,-4978.628753,0.034983503
0.0002872,-4968.873684,0.037777413
2.88E-04,-4959.09339,0.040532854
0.000288,-4949.294988,0.043248763
2.88E-04,-4939.485568,0.045924103
0.0002888,-4929.672191,0.048557863
2.89E-04,-4919.861882,0.051149057
0.0002896,-4910.061623,0.053696729
2.90E-04,-4900.278349,0.056199954
0.0002904,-4890.51894,0.058657834
2.91E-04,-4880.790217,0.061069506
0.0002912,-4871.098936,0.063434139
2.92E-04,-4861.451782,0.065750934
0.000292,-4851.855365,0.068019129
2.92E-04,-4842.316211,0.070237997
0.0002928,-4832.840764,0.072406847
2.93E-04,-4823.435372,0.074525026
0.0002936,-4814.106291,0.076591918
2.94E-04,-4804.859671,0.078606948
0.0002944,-4795.70156,0.080569579
2.95E-04,-4786.637894,0.082479315
0.0002952,-4777.674494,0.0843357
2.96E-04,-4768.817062,0.08613832
0.000296,-4760.071176,0.087886803
2.96E-04,-4751.442288,0.089580821
0.0002968,-4742.935716,0.091220085
2.97E-04,-4734.556646,0.092804352
0.0002976,-4726.310124,0.094333422
2.98E-04,-4718.201054,0.095807138
0.0002984,-4710.234193,0.097225388
2.99E-04,-4702.414151,0.098588102
0.0002992,-4694.745387,0.099895257
3.00E-04,-4687.232203,0.101146871
0.0003,-4679.878747,0.102343007
3.00E-04,-4672.689003,0.103483775
0.0003008,-4665.666796,0.104569324
3.01E-04,-4658.815786,0.105599851
0.0003016,-4652.139466,0.106575594
3.02E-04,-4645.64116,0.107496835
0.0003024,-4639.324022,0.108363898
3.03E-04,-4633.191034,0.109177151
0.0003032,-4627.245005,0.109937003
3.04E-04,-4621.488569,0.110643905
0.000304,-4615.924183,0.111298348
3.04E-04,-4610.554129,0.111900864
0.0003048,-4605.38051,0.112452025
3.05E-04,-4600.40525,0.112952443
0.0003056,-4595.630095,0.113402766
3.06E-04,-4591.056611,0.11380368
0.0003064,-4586.686185,0.114155911
3.07E-04,-4582.520023,0.114460215
0.0003072,-4578.559151,0.114717389
3.08E-04,-4574.804418,0.114928259
0.000308,-4571.256491,0.115093688
3.08E-04,-4567.915859,0.115214567
0.0003088,-4564.782835,0.11529182
3.09E-04,-4561.857552,0.115326402
0.0003096,-4559.139968,0.115319293
3.10E-04,-4556.629865,0.115271504
0.0003104,-4554.326853,0.11518407
3.11E-04,-4552.230365,0.115058051
0.0003112,-4550.339668,0.114894531
3.12E-04,-4548.653856,0.114694616
0.000312,-4547.171855,0.114459435
3.12E-04,-4545.892427,0.114190132
0.0003128,-4544.814169,0.113887874
3.13E-04,-4543.935514,0.113553842
0.0003136,-4543.254739,0.113189232
3.14E-04,-4542.76996,0.112795256
0.0003144,-4542.479142,0.112373136
3.15E-04,-4542.380095,0.111924107
0.0003152,-4542.470479,0.111449412
3.16E-04,-4542.747809,0.110950301
0.000316,-4543.209455,0.110428031
3.16E-04,-4543.852648,0.109883865
0.0003168,-4544.674478,0.109319067
3.17E-04,-4545.671904,0.108734903
0.0003176,-4546.841751,0.10813264
3.18E-04,-4548.180717,0.107513542
0.0003184,-4549.685377,0.10687887
3.19E-04,-4551.352185,0.10622988
0.0003192,-4553.177475,0.105567822
3.20E-04,-4555.157473,0.104893938
0.00032,-4557.288291,0.104209458
3.20E-04,-4559.565937,0.103515605
0.0003208,-4561.986318,0.102813584
3.21E-04,-4564.545243,0.10210459
0.0003216,-4567.238428,0.101389799
3.22E-04,-4570.061498,0.10067037
0.0003224,-4573.009996,0.099947445
3.23E-04,-4576.079382,0.099222142
0.0003232,-4579.265041,0.09849556
3.24E-04,-4582.562285,0.097768773
0.000324,-4585.966358,0.097042829
3.24E-04,-4589.472444,0.096318751
0.0003248,-4593.075664,0.095597534
3.25E-04,-4596.771089,0.094880144
0.0003256,-4600.553739,0.094167516
3.26E-04,-4604.41859,0.093460554
0.0003264,-4608.360576,0.092760128
3.27E-04,-4612.374598,0.092067075
0.0003272,-4616.455525,0.091382196
3.28E-04,-4620.598201,0.090706255
0.000328,-4624.797448,0.09003998
3.28E-04,-4629.048072,0.08938406
0.0003288,-4633.344868,0.088739145
3.29E-04,-4637.682621,0.088105842
0.0003296,-4642.056119,0.087484721
3.30E-04,-4646.460147,0.086876306
0.0003304,-4650.889502,0.086281082
3.31E-04,-4655.33899,0.085699488
0.0003312,-4659.803436,0.085131919
3.32E-04,-4664.277684,0.084578728
0.000332,-4668.756607,0.08404022
3.32E-04,-4673.235107,0.083516657
0.0003328,-4677.708122,0.083008253
3.33E-04,-4682.17063,0.082515177
0.0003336,-4686.617654,0.082037553
3.34E-04,-4691.044268,0.081575456
0.0003344,-4695.445595,0.081128916
3.35E-04,-4699.816822,0.080697917
0.0003352,-4704.153194,0.080282395
3.36E-04,-4708.450025,0.079882242
0.000336,-4712.702701,0.079497302
3.36E-04,-4716.906682,0.079127374
0.0003368,-4721.057509,0.078772213
3.37E-04,-4725.150806,0.078431527
0.0003376,-4729.182284,0.07810498
3.38E-04,-4733.147749,0.077792195
0.0003384,-4737.043099,0.077492749
3.39E-04,-4740.864333,0.077206178
0.0003392,-4744.607556,0.076931978
3.40E-04,-4748.268975,0.076669601
0.00034,-4751.844911,0.076418463
3.40E-04,-4755.331799,0.076177942
0.0003408,-4758.726189,0.075947376
3.41E-04,-4762.024753,0.075726068
0.0003416,-4765.224288,0.07551329
3.42E-04,-4768.321717,0.075308275
0.0003424,-4771.314091,0.075110228
3.43E-04,-4774.198597,0.074918324
0.0003432,-4776.972555,0.074731707
3.44E-04,-4779.633423,0.074549497
0.000344,-4782.1788,0.074370785
3.44E-04,-4784.60643,0.074194642
0.0003448,-4786.914199,0.074020115
3.45E-04,-4789.100141,0.073846233
0.0003456,-4791.16244,0.073672007
3.46E-04,-4793.099432,0.073496429
0.0003464,-4794.909602,0.073318482
3.47E-04,-4796.591594,0.073137134
0.0003472,-4798.144204,0.072951345
3.48E-04,-4799.566387,0.072760066
0.000348,-4800.857257,0.072562245
3.48E-04,-4802.016085,0.072356824
0.0003488,-4803.042303,0.072142748
3.49E-04,-4803.935504,0.07191896
0.0003496,-4804.695442,0.071684409
3.50E-04,-4805.322032,0.071438049
0.0003504,-4805.815353,0.071178844
3.51E-04,-4806.175644,0.070905766
0.0003512,-4806.403307,0.070617803
3.52E-04,-4806.498904,0.070313957
0.000352,-4806.46316,0.069993248
3.52E-04,-4806.296961,0.069654717
0.0003528,-4806.001351,0.069297424
3.53E-04,-4805.577534,0.068920459
0.0003536,-4805.026874,0.068522934
3.54E-04,-4804.350889,0.068103993
0.0003544,-4803.551254,0.067662811
3.55E-04,-4802.629798,0.067198595
0.0003552,-4801.588502,0.066710588
3.56E-04,-4800.429499,0.066198072
0.000356,-4799.155067,0.065660367
3.56E-04,-4797.767633,0.065096836
0.0003568,-4796.269769,0.064506885
3.57E-04,-4794.664187,0.063889964
0.0003576,-4792.953737,0.063245571
3.58E-04,-4791.141407,0.062573253
0.0003584,-4789.230317,0.061872608
3.59E-04,-4787.22372,0.061143283
0.0003592,-4785.124991,0.060384982
3.60E-04,-4782.937634,0.059597461
0.00036,-4780.66527,0.058780533
3.60E-04,-4778.311637,0.057934066
0.0003608,-4775.880587,0.05705799
3.61E-04,-4773.376078,0.05615229
0.0003616,-4770.802177,0.055217013
3.62E-04,-4768.163049,0.054252265
0.0003624,-4765.462954,0.053258217
3.63E-04,-4762.706249,0.052235096
0.0003632,-4759.897373,0.051183195
3.64E-04,-4757.040852,0.050102869
0.000364,-4754.141288,0.048994534
3.64E-04,-4751.203357,0.04785867
0.0003648,-4748.231804,0.046695818
3.65E-04,-4745.231438,0.045506582
0.0003656,-4742.207123,0.044291628
3.66E-04,-4739.163781,0.043051683
0.0003664,-4736.106379,0.041787535
3.67E-04,-4733.039927,0.040500032
0.0003672,-4729.969473,0.03919008
3.68E-04,-4726.900098,0.037858645
0.000368,-4723.836906,0.036506749
3.68E-04,-4720.785025,0.03513547
0.0003688,-4717.749597,0.03374594
3.69E-04,-4714.735773,0.032339344
0.0003696,-4711.74871,0.03091692
3.70E-04,-4708.793561,0.029479953
0.0003704,-4705.875472,0.028029777
3.71E-04,-4702.999577,0.026567773
0.0003712,-4700.170989,0.025095362
3.72E-04,-4697.394799,0.023614011
0.000372,-4694.676066,0.022125222
3.72E-04,-4692.019812,0.020630537
0.0003728,-4689.431019,0.019131531
3.73E-04,-4686.914619,0.01762981
0.0003736,-4684.475493,0.01612701
3.74E-04,-4682.118462,0.014624793
0.0003744,-4679.848282,0.013124843
3.75E-04,-4677.66964,0.011628865
0.0003752,-4675.587146,0.010138582
3.76E-04,-4673.605329,0.008655731
0.000376,-4671.728632,0.007182058
3.76E-04,-4669.961406,0.005719319
0.0003768,-4668.307904,0.004269274
3.77E-04,-4666.772278,0.002833682
0.0003776,-4665.358571,0.001414301
3.78E-04,-4664.070714,1.29E-05
0.0003784,-4662.91252,-0.001368827
3.79E-04,-4661.88768,-0.002729102
0.0003792,-4660.99976,-0.004066228
3.80E-04,-4660.25219,-0.005378512
0.00038,-4659.648267,-0.006664285
3.80E-04,-4659.191148,-0.007921904
0.0003808,-4658.883843,-0.009149759
3.81E-04,-4658.729214,-0.010346273
0.0003816,-4658.729971,-0.011509908
3.82E-04,-4658.888668,-0.012639166
0.0003824,-4659.207695,-0.013732597
3.83E-04,-4659.689284,-0.014788798
0.0003832,-4660.335494,-0.015806419
3.84E-04,-4661.148219,-0.016784166
0.000384,-4662.129177,-0.017720803
3.84E-04,-4663.27991,-0.018615159
0.0003848,-4664.601781,-0.019466127
3.85E-04,-4666.095973,-0.020272671
0.0003856,-4667.763486,-0.021033825
3.86E-04,-4669.605133,-0.021748702
0.0003864,-4671.621539,-0.022416491
3.87E-04,-4673.813143,-0.023036463
0.0003872,-4676.180189,-0.023607975
3.88E-04,-4678.722733,-0.02413047
0.000388,-4681.440636,-0.024603481
3.88E-04,-4684.333566,-0.025026635
0.0003888,-4687.400995,-0.025399652
3.89E-04,-4690.642201,-0.025722352
0.0003896,-4694.056267,-0.02599465
3.90E-04,-4697.64208,-0.026216569
0.0003904,-4701.398333,-0.02638823
3.91E-04,-4705.323523,-0.026509864
0.0003912,-4709.415953,-0.026581806
3.92E-04,-4713.673733,-0.026604502
0.000392,-4718.094782,-0.026578506
3.92E-04,-4722.676826,-0.026504487
0.0003928,-4727.417403,-0.026383222
3.93E-04,-4732.313864,-0.026215606
0.0003936,-4737.363372,-0.026002645
3.94E-04,-4742.562909,-0.025745462
0.0003944,-4747.909273,-0.025445295
3.95E-04,-4753.399087,-0.025103497
0.0003952,-4759.028794,-0.024721538
3.96E-04,-4764.794668,-0.024301002
0.000396,-4770.692811,-0.023843591
3.96E-04,-4776.71916,-0.02335112
0.0003968,-4782.86949,-0.022825521
3.97E-04,-4789.139416,-0.022268836
0.0003976,-4795.5244,-0.021683225
3.98E-04,-4802.019753,-0.021070955
0.0003984,-4808.620639,-0.020434406
3.99E-04,-4815.322082,-0.019776066
0.0003992,-4822.118971,-0.019098532
4.00E-04,-4829.00606,-0.018404505
0.0004,-4835.977979,-0.017696788
4.00E-04,-4843.029238,-0.016978289
0.0004008,-4850.154229,-0.016252011
4.01E-04,-4857.347235,-0.015521056
0.0004016,-4864.602437,-0.014788618
4.02E-04,-4871.913916,-0.014057981
0.0004024,-4879.27566,-0.013332519
4.03E-04,-4886.681574,-0.012615688
0.0004032,-4894.125483,-0.011911025
4.04E-04,-4901.601137,-0.011222145
0.000404,-4909.102222,-0.010552735
4.04E-04,-4916.622364,-0.009906554
0.0004048,-4924.155136,-0.009287424
4.05E-04,-4931.694065,-0.008699229
0.0004056,-4939.232639,-0.008145909
4.06E-04,-4946.764316,-0.007631457
0.0004064,-4954.282525,-0.007159914
4.07E-04,-4961.780683,-0.006735362
0.0004072,-4969.252193,-0.006361923
4.08E-04,-4976.690457,-0.006043749
0.000408,-4984.088879,-0.005785021
4.08E-04,-4991.440876,-0.005589942
0.0004088,-4998.739886,-0.005462732
4.09E-04,-5005.979369,-0.00540762
0.0004096,-5013.152823,-0.005428843
4.10E-04,-5020.253785,-0.005530636
0.0004104,-5027.27584,-0.005717227
4.11E-04,-5034.212629,-0.005992834
0.0004112,-5041.057856,-0.006361656
4.12E-04,-5047.805295,-0.006827865
0.000412,-5054.448798,-0.007395606
4.12E-04,-5060.9823,-0.008068985
0.0004128,-5067.399827,-0.008852065
4.13E-04,-5073.695504,-0.00974886
0.0004136,-5079.86356,-0.010763327
4.14E-04,-5085.898337,-0.01189936
0.0004144,-5091.794292,-0.013160787
4.15E-04,-5097.54601,-0.014551357
0.0004152,-5103.148204,-0.016074738
4.16E-04,-5108.595725,-0.01773451
0.000416,-5113.883567,-0.019534155
4.16E-04,-5119.006871,-0.021477057
0.0004168,-5123.960934,-0.023566488
4.17E-04,-5128.741212,-0.025805607
0.0004176,-5133.343325,-0.028197451
4.18E-04,-5137.763064,-0.030744927
0.0004184,-5141.996393,-0.033450809
4.19E-04,-5146.039459,-0.03631773
0.0004192,-5149.888589,-0.039348174
4.20E-04,-5153.540299,-0.042544473
0.00042,-5156.991297,-0.045908798
4.20E-04,-5160.238487,-0.049443154
0.0004208,-5163.278972,-0.053149371
4.21E-04,-5166.110055,-0.057029104
0.0004216,-5168.729246,-0.061083823
4.22E-04,-5171.134263,-0.065314805
0.0004224,-5173.323032,-0.069723134
4.23E-04,-5175.293693,-0.074309691
0.0004232,-5177.0446,-0.079075151
4.24E-04,-5178.574321,-0.084019976
0.000424,-5179.881641,-0.08914441
4.24E-04,-5180.965565,-0.094448476
0.0004248,-5181.825314,-0.099931968
4.25E-04,-5182.460329,-0.10559445
0.0004256,-5182.870272,-0.111435247
4.26E-04,-5183.055021,-0.117453446
0.0004264,-5183.014674,-0.123647886
4.27E-04,-5182.749547,-0.130017161
0.0004272,-5182.260173,-0.13655961
4.28E-04,-5181.547302,-0.143273316
0.000428,-5180.611896,-0.150156103
4.28E-04,-5179.455133,-0.157205535
0.0004288,-5178.078398,-0.164418908
4.29E-04,-5176.483286,-0.171793254
0.0004296,-5174.671599,-0.179325331
4.30E-04,-5172.645342,-0.18701163
0.0004304,-5170.406717,-0.194848365
4.31E-04,-5167.958128,-0.202831478
0.0004312,-5165.30217,-0.210956635
4.32E-04,-5162.441627,-0.219219222
0.000432,-5159.379471,-0.227614353
4.32E-04,-5156.118854,-0.23613686
0.0004328,-5152.663109,-0.2447813
4.33E-04,-5149.015739,-0.253541954
0.0004336,-5145.180417,-0.262412824
4.34E-04,-5141.160981,-0.271387639
0.0004344,-5136.961426,-0.280459854
4.35E-04,-5132.585901,-0.289622652
0.0004352,-5128.038705,-0.298868944
4.36E-04,-5123.324279,-0.308191378
0.000436,-5118.447201,-0.317582332
4.36E-04,-5113.412183,-0.327033926
0.0004368,-5108.224059,-0.336538021
4.37E-04,-5102.887788,-0.346086224
0.0004376,-5097.408439,-0.35566989
4.38E-04,-5091.791191,-0.365280131
0.0004384,-5086.041324,-0.374907816
4.39E-04,-5080.164215,-0.384543581
0.0004392,-5074.16533,-0.39417783
4.40E-04,-5068.050215,-0.403800746
0.00044,-5061.824495,-0.413402291
4.40E-04,-5055.493866,-0.42297222
0.0004408,-5049.064084,-0.432500083
4.41E-04,-5042.540965,-0.441975234
0.0004416,-5035.930374,-0.451386838
4.42E-04,-5029.23822,-0.460723882
0.0004424,-5022.47045,-0.469975181
4.43E-04,-5015.633041,-0.479129386
0.0004432,-5008.731993,-0.488174997
4.44E-04,-5001.773328,-0.497100368
0.000444,-4994.763074,-0.50589372
4.44E-04,-4987.707267,-0.514543153
0.0004448,-4980.611942,-0.52303665
4.45E-04,-4973.483123,-0.531362096
0.0004456,-4966.326823,-0.539507282
4.46E-04,-4959.149034,-0.547459922
0.0004464,-4951.955719,-0.555207662
4.47E-04,-4944.752812,-0.562738092
0.0004472,-4937.546207,-0.570038762
4.48E-04,-4930.341752,-0.57709719
0.000448,-4923.145247,-0.583900877
4.48E-04,-4915.962436,-0.590437321
0.0004488,-4908.799,-0.59669403
4.49E-04,-4901.660554,-0.602658535
0.0004496,-4894.552641,-0.608318406
4.50E-04,-4887.480726,-0.613661263
0.0004504,-4880.450192,-0.618674794
4.51E-04,-4873.466332,-0.623346768
0.0004512,-4866.53435,-0.627665048
4.52E-04,-4859.65935,-0.631617611
0.000452,-4852.846336,-0.635192557
4.52E-04,-4846.100205,-0.638378129
0.0004528,-4839.425743,-0.641162727
4.53E-04,-4832.827622,-0.643534922
0.0004536,-4826.310396,-0.645483476
4.54E-04,-4819.878496,-0.646997353
0.0004544,-4813.536227,-0.648065736
4.55E-04,-4807.287764,-0.648678046
0.0004552,-4801.13715,-0.648823956
4.56E-04,-4795.088291,-0.648493405
0.000456,-4789.144955,-0.647676618
4.56E-04,-4783.310767,-0.646364119
0.0004568,-4777.589208,-0.644546748
4.57E-04,-4771.983612,-0.64221568
0.0004576,-4766.497165,-0.639362434
4.58E-04,-4761.132898,-0.635978897
0.0004584,-4755.893693,-0.632057334
4.59E-04,-4750.782273,-0.627590406
0.0004592,-4745.801207,-0.622571188
4.60E-04,-4740.952904,-0.616993177
0.00046,-4736.239613,-0.610850319
4.60E-04,-4731.663425,-0.604137011
0.0004608,-4727.226266,-0.596848128
4.61E-04,-4722.929904,-0.588979029
0.0004616,-4718.77594,-0.580525576
4.62E-04,-4714.765814,-0.57148415
0.0004624,-4710.900803,-0.561851657
4.63E-04,-4707.182019,-0.551625553
0.0004632,-4703.610413,-0.540803848
4.64E-04,-4700.18677,-0.529385124
0.000464,-4696.911716,-0.517368547
4.64E-04,-4693.785713,-0.50475388
0.0004648,-4690.809061,-0.491541493
4.65E-04,-4687.981903,-0.477732376
0.0004656,-4685.304221,-0.463328153
4.66E-04,-4682.775841,-0.448331086
0.0004664,-4680.39643,-0.432744094
4.67E-04,-4678.165504,-0.416570755
0.0004672,-4676.082425,-0.399815322
4.68E-04,-4674.146402,-0.382482727
0.000468,-4672.3565,-0.364578594
4.68E-04,-4670.711632,-0.34610924
0.0004688,-4669.210572,-0.327081692
4.69E-04,-4667.851948,-0.307503683
0.0004696,-4666.634253,-0.287383669
4.70E-04,-4665.55584,-0.266730824
0.0004704,-4664.614932,-0.245555054
4.71E-04,-4663.809619,-0.223866996
0.0004712,-4663.137866,-0.201678021
4.72E-04,-4662.597514,-0.179000241
0.000472,-4662.186281,-0.155846508
4.72E-04,-4661.90177,-0.132230417
0.0004728,-4661.741472,-0.108166306
4.73E-04,-4661.702765,-0.083669257
0.0004736,-4661.782924,-0.058755093
4.74E-04,-4661.979121,-0.033440379
0.0004744,-4662.288429,-0.00774242
4.75E-04,-4662.707829,0.018320745
0.0004752,-4663.234211,0.044730343
4.76E-04,-4663.864379,0.071466876
0.000476,-4664.595058,0.098510123
4.76E-04,-4665.422895,0.125839147
0.0004768,-4666.344463,0.153432303
4.77E-04,-4667.356269,0.181267247
0.0004776,-4668.454757,0.209320941
4.78E-04,-4669.636311,0.237569667
0.0004784,-4670.897262,0.265989036
4.79E-04,-4672.23389,0.294554
0.0004792,-4673.642433,0.323238862
4.80E-04,-4675.119086,0.352017294
0.00048,-4676.660012,0.380862346
4.80E-04,-4678.26134,0.409746465
0.0004808,-4679.919177,0.43864151
4.81E-04,-4681.629607,0.467518767
0.0004816,-4683.388699,0.49634897
4.82E-04,-4685.192511,0.525102317
0.0004824,-4687.037093,0.553748491
4.83E-04,-4688.918496,0.582256683
0.0004832,-4690.832773,0.610595607
4.84E-04,-4692.775985,0.638733529
0.000484,-4694.744206,0.666638286
4.84E-04,-4696.733527,0.694277314
0.0004848,-4698.740062,0.721617669
4.85E-04,-4700.759951,0.748626056
0.0004856,-4702.789367,0.775268854
4.86E-04,-4704.824516,0.801512145
0.0004864,-4706.861647,0.827321742
4.87E-04,-4708.897053,0.852663219
0.0004872,-4710.927075,0.877501938
4.88E-04,-4712.94811,0.901803088
0.000488,-4714.956611,0.925531707
4.88E-04,-4716.949092,0.948652721
0.0004888,-4718.922135,0.971130979
4.89E-04,-4720.872391,0.992931279
0.0004896,-4722.796584,1.014018413
4.90E-04,-4724.691517,1.034357195
0.0004904,-4726.554073,1.053912504
4.91E-04,-4728.38122,1.072649314
0.0004912,-4730.170017,1.090532738
4.92E-04,-4731.91761,1.107528065
0.000492,-4733.621243,1.123600797
4.92E-04,-4735.278259,1.138716691
0.0004928,-4736.8861,1.152841799
4.93E-04,-4738.442313,1.165942507
0.0004936,-4739.944553,1.177985581
4.94E-04,-4741.390583,1.188938205
0.0004944,-4742.778279,1.198768023
4.95E-04,-4744.105631,1.207443187
0.0004952,-4745.370747,1.214932395
4.96E-04,-4746.571852,1.221204937
0.000496,-4747.707294,1.226230741
4.96E-04,-4748.775542,1.229980412
0.0004968,-4749.77519,1.232425285
4.97E-04,-4750.704959,1.233537462
0.0004976,-4751.563695,1.233289862
4.98E-04,-4752.350376,1.231656266
0.0004984,-4753.064108,1.228611361
4.99E-04,-4753.704126,1.224130787
0.0004992,-4754.2698,1.218191184
5.00E-04,-4754.760629,1.210770235
0.0005,-4755.176247,1.201846715
5.00E-04,-4755.516419,1.191400534
0.0005008,-4755.781045,1.179412785
5.01E-04,-4755.970158,1.165865788
0.0005016,-4756.083921,1.15074314
5.02E-04,-4756.122635,1.134029753
0.0005024,-4756.086729,1.115711905
5.03E-04,-4755.976766,1.095777283
0.0005032,-4755.793439,1.074215026
5.04E-04,-4755.537571,1.051015772
0.000504,-4755.210117,1.026171699
5.04E-04,-4754.812155,0.999676571
0.0005048,-4754.344894,0.971525778
5.05E-04,-4753.809666,0.941716379
0.0005056,-4753.207927,0.910247145
5.06E-04,-4752.541254,0.877118597
0.0005064,-4751.811345,0.842333049
5.07E-04,-4751.020016,0.805894648
0.0005072,-4750.169196,0.767809407
5.08E-04,-4749.260931,0.728085249
0.000508,-4748.297375,0.686732044
5.08E-04,-4747.280792,0.643761637
0.0005088,-4746.21355,0.599187895
5.09E-04,-4745.098122,0.553026729
0.0005096,-4743.937077,0.505296136
5.10E-04,-4742.733085,0.456016226
0.0005104,-4741.488907,0.405209253
5.11E-04,-4740.207395,0.352899647
0.0005112,-4738.891487,0.299114038
5.12E-04,-4737.544206,0.243881286
0.000512,-4736.168652,0.187232506
5.12E-04,-4734.768005,0.12920109
0.0005128,-4733.345513,0.069822733
5.13E-04,-4731.904495,0.009135449
0.0005136,-4730.448334,-0.052820402
5.14E-04,-4728.980472,-0.116002105
0.0005144,-4727.504408,-0.180364565
5.15E-04,-4726.023694,-0.245860299
0.0005152,-4724.541928,-0.312439416
5.16E-04,-4723.062752,-0.380049615
0.000516,-4721.589848,-0.448636166
5.16E-04,-4720.126931,-0.518141907
0.0005168,-4718.677746,-0.588507239
5.17E-04,-4717.246066,-0.659670116
0.0005176,-4715.835683,-0.731566052
5.18E-04,-4714.450404,-0.804128112
0.0005184,-4713.094052,-0.877286917
5.19E-04,-4711.770453,-0.95097065
0.0005192,-4710.483437,-1.025105056
5.20E-04,-4709.236834,-1.099613457
0.00052,-4708.034463,-1.174416753
5.20E-04,-4706.880134,-1.249433443
0.0005208,-4705.777642,-1.324579629
5.21E-04,-4704.730758,-1.399769043
0.0005216,-4703.74323,-1.474913053
5.22E-04,-4702.818776,-1.549920695
0.0005224,-4701.961077,-1.624698686
5.23E-04,-4701.173778,-1.699151453
0.0005232,-4700.460478,-1.773181161
5.24E-04,-4699.824728,-1.846687736
0.000524,-4699.270028,-1.919568905
5.24E-04,-4698.799819,-1.99172022
0.0005248,-4698.417482,-2.0630351
5.25E-04,-4698.126332,-2.133404865
0.0005256,-4697.929616,-2.202718778
5.26E-04,-4697.830503,-2.270864086
0.0005264,-4697.832089,-2.337726063
5.27E-04,-4697.937384,-2.40318806
0.0005272,-4698.149316,-2.467131548
5.28E-04,-4698.470721,-2.529436176
0.000528,-4698.904341,-2.589979815
5.28E-04,-4699.452825,-2.64863862
0.0005288,-4700.118719,-2.705287084
5.29E-04,-4700.904464,-2.759798095
0.0005296,-4701.812398,-2.812043003
5.30E-04,-4702.844744,-2.861891676
0.0005304,-4704.003617,-2.909212568
5.31E-04,-4705.291011,-2.95387279
0.0005312,-4706.708804,-2.995738169
5.32E-04,-4708.258752,-3.03467333
0.000532,-4709.942485,-3.07054176
5.32E-04,-4711.761507,-3.103205885
0.0005328,-4713.717195,-3.132527149
5.33E-04,-4715.810792,-3.158366087
0.0005336,-4718.043409,-3.180582408
5.34E-04,-4720.41602,-3.199035071
0.0005344,-4722.929465,-3.213582376
5.35E-04,-4725.584443,-3.22408204
0.0005352,-4728.381513,-3.230391284
5.36E-04,-4731.321094,-3.232366925
0.000536,-4734.403461,-3.229865457
5.36E-04,-4737.628745,-3.222743146
0.0005368,-4740.996932,-3.210856116
5.37E-04,-4744.507864,-3.194060443
0.0005376,-4748.161236,-3.172212249
5.38E-04,-4751.956597,-3.145167794
0.0005384,-4755.893347,-3.112783568
5.39E-04,-4759.970741,-3.074916391
0.0005392,-4764.187886,-3.031423509
5.40E-04,-4768.543743,-2.982162684
0.00054,-4773.037124,-2.9269923
5.40E-04,-4777.666698,-2.865771456
0.0005408,-4782.430984,-2.798360066
5.41E-04,-4787.32836,-2.724618956
0.0005416,-4792.357057,-2.644409965
5.42E-04,-4797.515164,-2.557596042
0.0005424,-4802.800627,-2.464041348
5.43E-04,-4808.211253,-2.363611353
0.0005432,-4813.744707,-2.256172934
5.44E-04,-4819.398519,-2.141594477
0.000544,-4825.17008,-2.019745975
5.44E-04,-4831.056649,-1.890499124
0.0005448,-4837.055351,-1.753727423
5.45E-04,-4843.163183,-1.609306271
0.0005456,-4849.37701,-1.457113064
5.46E-04,-4855.693576,-1.29702729
0.0005464,-4862.109497,-1.128930625
5.47E-04,-4868.621273,-0.952707028
0.0005472,-4875.225283,-0.768242832
5.48E-04,-4881.917792,-0.575426839
0.000548,-4888.694951,-0.374150411
5.48E-04,-4895.552805,-0.164307558
0.0005488,-4902.48729,0.054204973
5.49E-04,-4909.494241,0.281487609
0.0005496,-4916.569394,0.517637868
5.50E-04,-4923.708386,0.762750271
0.0005504,-4930.906765,1.016916265
5.51E-04,-4938.159989,1.280224138
0.0005512,-4945.463429,1.55275894
5.52E-04,-4952.812378,1.834602409
0.000552,-4960.202049,2.125832897
5.52E-04,-4967.627583,2.42652529
0.0005528,-4975.084051,2.736750944
5.53E-04,-4982.566459,3.056577617
0.0005536,-4990.069751,3.386069396
5.54E-04,-4997.588815,3.725286639
0.0005544,-5005.118486,4.074285913
5.55E-04,-5012.653551,4.43311993
0.0005552,-5020.188754,4.801837498
5.56E-04,-5027.718798,5.180483461
0.000556,-5035.238352,5.56909865
5.56E-04,-5042.742055,5.967719833
0.0005568,-5050.224521,6.376379673
5.57E-04,-5057.680341,6.795106679
