time ,strain(micro),F
0.0002752,-4051.32651,-0.079945807
2.76E-04,-4053.996935,-0.080997163
0.000276,-4056.61933,-0.082051373
2.76E-04,-4059.191403,-0.083107865
0.0002768,-4061.710917,-0.084166059
2.77E-04,-4064.175688,-0.085225368
0.0002776,-4066.583591,-0.086285197
2.78E-04,-4068.932558,-0.087344946
0.0002784,-4071.220578,-0.088404007
2.79E-04,-4073.445703,-0.08946177
0.0002792,-4075.606047,-0.090517619
2.80E-04,-4077.699787,-0.091570937
0.00028,-4079.725164,-0.092621103
2.80E-04,-4081.680485,-0.093667495
0.0002808,-4083.564123,-0.094709492
2.81E-04,-4085.374519,-0.095746469
0.0002816,-4087.110183,-0.096777808
2.82E-04,-4088.769694,-0.09780289
0.0002824,-4090.351699,-0.098821097
2.83E-04,-4091.854919,-0.09983182
0.0002832,-4093.278144,-0.10083445
2.84E-04,-4094.620237,-0.101828386
0.000284,-4095.880131,-0.102813033
2.84E-04,-4097.056835,-0.103787804
0.0002848,-4098.149427,-0.10475212
2.85E-04,-4099.157062,-0.10570541
0.0002856,-4100.078966,-0.106647115
2.86E-04,-4100.914439,-0.107576686
0.0002864,-4101.662854,-0.108493586
2.87E-04,-4102.323657,-0.109397291
0.0002872,-4102.89637,-0.11028729
2.88E-04,-4103.380584,-0.111163086
0.000288,-4103.775967,-0.112024199
2.88E-04,-4104.082256,-0.112870163
0.0002888,-4104.299263,-0.11370053
2.89E-04,-4104.426869,-0.114514869
0.0002896,-4104.46503,-0.115312767
2.90E-04,-4104.413771,-0.116093831
0.0002904,-4104.273185,-0.116857687
2.91E-04,-4104.043439,-0.117603982
0.0002912,-4103.724766,-0.118332382
2.92E-04,-4103.317468,-0.119042579
0.000292,-4102.821914,-0.119734282
2.92E-04,-4102.238541,-0.120407228
0.0002928,-4101.56785,-0.121061175
2.93E-04,-4100.810408,-0.121695904
0.0002936,-4099.966846,-0.122311223
2.94E-04,-4099.037857,-0.122906964
0.0002944,-4098.024197,-0.123482985
2.95E-04,-4096.926682,-0.124039169
0.0002952,-4095.746187,-0.124575426
2.96E-04,-4094.483648,-0.125091693
0.000296,-4093.140055,-0.125587934
2.96E-04,-4091.716457,-0.126064141
0.0002968,-4090.213958,-0.126520331
2.97E-04,-4088.633713,-0.126956554
0.0002976,-4086.976933,-0.127372883
2.98E-04,-4085.244878,-0.127769423
0.0002984,-4083.438857,-0.128146306
2.99E-04,-4081.56023,-0.128503693
0.0002992,-4079.610403,-0.128841774
3.00E-04,-4077.590827,-0.129160768
0.0003,-4075.502998,-0.129460921
3.00E-04,-4073.348455,-0.129742512
0.0003008,-4071.128778,-0.130005845
3.01E-04,-4068.845589,-0.130251255
0.0003016,-4066.500545,-0.130479104
3.02E-04,-4064.095342,-0.130689784
0.0003024,-4061.631714,-0.130883715
3.03E-04,-4059.111424,-0.131061344
0.0003032,-4056.536272,-0.131223149
3.04E-04,-4053.908087,-0.131369632
0.000304,-4051.228728,-0.131501325
3.04E-04,-4048.500082,-0.131618786
0.0003048,-4045.724063,-0.131722599
3.05E-04,-4042.90261,-0.131813376
0.0003056,-4040.037683,-0.131891754
3.06E-04,-4037.131268,-0.131958393
0.0003064,-4034.185369,-0.132013981
3.07E-04,-4031.202008,-0.13205923
0.0003072,-4028.183226,-0.132094872
3.08E-04,-4025.131079,-0.132121667
0.000308,-4022.047637,-0.132140394
3.08E-04,-4018.934982,-0.132151854
0.0003088,-4015.795209,-0.132156869
3.09E-04,-4012.630421,-0.132156283
0.0003096,-4009.44273,-0.132150957
3.10E-04,-4006.234252,-0.13214177
0.0003104,-4003.007111,-0.132129622
3.11E-04,-3999.763433,-0.132115425
0.0003112,-3996.505346,-0.132100111
3.12E-04,-3993.234978,-0.132084625
0.000312,-3989.954457,-0.132069925
3.12E-04,-3986.665908,-0.132056983
0.0003128,-3983.371451,-0.132046782
3.13E-04,-3980.073202,-0.132040315
0.0003136,-3976.773269,-0.132038588
3.14E-04,-3973.473752,-0.13204261
0.0003144,-3970.176741,-0.1320534
3.15E-04,-3966.884316,-0.132071985
0.0003152,-3963.598543,-0.132099392
3.16E-04,-3960.321475,-0.132136655
0.000316,-3957.055149,-0.132184809
3.16E-04,-3953.801585,-0.13224489
0.0003168,-3950.562787,-0.132317934
3.17E-04,-3947.340738,-0.132404974
0.0003176,-3944.137402,-0.132507041
3.18E-04,-3940.95472,-0.132625161
0.0003184,-3937.794611,-0.132760356
3.19E-04,-3934.65897,-0.132913636
0.0003192,-3931.549665,-0.133086008
3.20E-04,-3928.468539,-0.133278464
0.00032,-3925.417409,-0.133491988
3.20E-04,-3922.39806,-0.133727548
0.0003208,-3919.412251,-0.1339861
3.21E-04,-3916.461707,-0.134268583
0.0003216,-3913.548124,-0.134575917
3.22E-04,-3910.673163,-0.134909006
0.0003224,-3907.838453,-0.135268732
3.23E-04,-3905.045589,-0.135655954
0.0003232,-3902.296128,-0.13607151
3.24E-04,-3899.591594,-0.136516212
0.000324,-3896.933472,-0.136990846
3.24E-04,-3894.323209,-0.13749617
0.0003248,-3891.762215,-0.138032914
3.25E-04,-3889.251859,-0.138601775
0.0003256,-3886.793472,-0.139203422
3.26E-04,-3884.388343,-0.139838487
0.0003264,-3882.03772,-0.140507569
3.27E-04,-3879.74281,-0.141211232
0.0003272,-3877.504776,-0.14195
3.28E-04,-3875.324741,-0.142724363
0.000328,-3873.203782,-0.143534766
3.28E-04,-3871.142934,-0.144381616
0.0003288,-3869.143188,-0.145265278
3.29E-04,-3867.20549,-0.146186073
0.0003296,-3865.330741,-0.147144277
3.30E-04,-3863.519798,-0.148140121
0.0003304,-3861.773472,-0.149173791
3.31E-04,-3860.092529,-0.150245422
0.0003312,-3858.477689,-0.151355105
3.32E-04,-3856.929627,-0.152502877
0.000332,-3855.448972,-0.153688729
3.32E-04,-3854.036306,-0.154912599
0.0003328,-3852.692167,-0.156174373
3.33E-04,-3851.417045,-0.157473885
0.0003336,-3850.211386,-0.158810917
3.34E-04,-3849.07559,-0.160185197
0.0003344,-3848.01001,-0.161596398
3.35E-04,-3847.014955,-0.163044139
0.0003352,-3846.090689,-0.164527985
3.36E-04,-3845.237429,-0.166047444
0.000336,-3844.45535,-0.167601971
3.36E-04,-3843.744579,-0.169190963
0.0003368,-3843.105202,-0.170813762
3.37E-04,-3842.53726,-0.172469655
0.0003376,-3842.040751,-0.174157872
3.38E-04,-3841.615628,-0.175877588
0.0003384,-3841.261805,-0.177627923
3.39E-04,-3840.979151,-0.179407939
0.0003392,-3840.767495,-0.181216645
3.40E-04,-3840.626624,-0.183052996
0.00034,-3840.556285,-0.184915891
3.40E-04,-3840.556187,-0.186804176
0.0003408,-3840.625995,-0.188716644
3.41E-04,-3840.765341,-0.190652034
0.0003416,-3840.973816,-0.192609035
3.42E-04,-3841.250974,-0.194586283
0.0003424,-3841.596333,-0.196582366
3.43E-04,-3842.009376,-0.198595821
0.0003432,-3842.489551,-0.200625138
3.44E-04,-3843.036269,-0.202668759
0.000344,-3843.648912,-0.20472508
3.44E-04,-3844.326827,-0.206792451
0.0003448,-3845.06933,-0.208869182
3.45E-04,-3845.875706,-0.210953537
0.0003456,-3846.74521,-0.21304374
3.46E-04,-3847.677068,-0.215137977
0.0003464,-3848.670479,-0.217234396
3.47E-04,-3849.724614,-0.219331107
0.0003472,-3850.838619,-0.221426188
3.48E-04,-3852.011612,-0.223517681
0.000348,-3853.24269,-0.2256036
3.48E-04,-3854.530924,-0.227681927
0.0003488,-3855.875366,-0.229750619
3.49E-04,-3857.275044,-0.231807606
0.0003496,-3858.728966,-0.233850794
3.50E-04,-3860.236123,-0.23587807
0.0003504,-3861.795485,-0.2378873
3.51E-04,-3863.406006,-0.239876331
0.0003512,-3865.066625,-0.241842997
3.52E-04,-3866.776265,-0.24378512
0.000352,-3868.533833,-0.245700508
3.52E-04,-3870.338226,-0.247586964
0.0003528,-3872.188328,-0.249442282
3.53E-04,-3874.083011,-0.251264253
0.0003536,-3876.021138,-0.253050668
3.54E-04,-3878.001563,-0.254799317
0.0003544,-3880.023131,-0.256507995
3.55E-04,-3882.084682,-0.2581745
0.0003552,-3884.185049,-0.259796642
3.56E-04,-3886.323059,-0.261372238
0.000356,-3888.497538,-0.26289912
3.56E-04,-3890.707306,-0.264375135
0.0003568,-3892.951183,-0.265798149
3.57E-04,-3895.227986,-0.267166048
0.0003576,-3897.536535,-0.268476741
3.58E-04,-3899.875648,-0.269728162
0.0003584,-3902.244146,-0.270918274
3.59E-04,-3904.640853,-0.27204507
0.0003592,-3907.064595,-0.273106577
3.60E-04,-3909.514205,-0.274100856
0.00036,-3911.988518,-0.275026008
3.60E-04,-3914.486379,-0.275880172
0.0003608,-3917.006636,-0.276661533
3.61E-04,-3919.548146,-0.277368317
0.0003616,-3922.109777,-0.277998802
3.62E-04,-3924.690403,-0.278551314
0.0003624,-3927.28891,-0.279024231
3.63E-04,-3929.904192,-0.279415986
0.0003632,-3932.535157,-0.279725069
3.64E-04,-3935.180724,-0.279950029
0.000364,-3937.839826,-0.280089477
3.64E-04,-3940.511406,-0.280142084
0.0003648,-3943.194423,-0.280106592
3.65E-04,-3945.887851,-0.279981805
0.0003656,-3948.590677,-0.2797666
3.66E-04,-3951.301906,-0.279459924
0.0003664,-3954.020555,-0.279060797
3.67E-04,-3956.745661,-0.278568314
0.0003672,-3959.476275,-0.277981648
3.68E-04,-3962.211468,-0.277300048
0.000368,-3964.950325,-0.276522845
3.68E-04,-3967.691951,-0.275649451
0.0003688,-3970.43547,-0.274679361
3.69E-04,-3973.180022,-0.273612155
0.0003696,-3975.924766,-0.272447497
3.70E-04,-3978.668882,-0.27118514
0.0003704,-3981.411566,-0.269824924
3.71E-04,-3984.152036,-0.268366778
0.0003712,-3986.889526,-0.266810723
3.72E-04,-3989.623294,-0.26515687
0.000372,-3992.352612,-0.263405422
3.72E-04,-3995.076776,-0.261556674
0.0003728,-3997.795098,-0.259611018
3.73E-04,-4000.506913,-0.257568937
0.0003736,-4003.211573,-0.255431009
3.74E-04,-4005.908449,-0.253197908
0.0003744,-4008.596932,-0.250870402
3.75E-04,-4011.276433,-0.248449358
0.0003752,-4013.94638,-0.245935736
3.76E-04,-4016.606221,-0.243330592
0.000376,-4019.255423,-0.240635079
3.76E-04,-4021.893469,-0.237850446
0.0003768,-4024.519862,-0.234978037
3.77E-04,-4027.134123,-0.232019291
0.0003776,-4029.735787,-0.228975742
3.78E-04,-4032.324411,-0.225849021
0.0003784,-4034.899563,-0.222640851
3.79E-04,-4037.460833,-0.219353046
0.0003792,-4040.007822,-0.215987518
3.80E-04,-4042.54015,-0.212546266
0.00038,-4045.057449,-0.209031382
3.80E-04,-4047.559367,-0.205445049
0.0003808,-4050.045567,-0.201789536
3.81E-04,-4052.515722,-0.198067201
0.0003816,-4054.969522,-0.194280489
3.82E-04,-4057.406666,-0.19043193
0.0003824,-4059.826867,-0.186524136
3.83E-04,-4062.229849,-0.182559802
0.0003832,-4064.615346,-0.178541704
3.84E-04,-4066.983101,-0.174472697
0.000384,-4069.33287,-0.170355712
3.84E-04,-4071.664413,-0.166193754
0.0003848,-4073.977503,-0.161989906
3.85E-04,-4076.271918,-0.157747316
0.0003856,-4078.547442,-0.153469206
3.86E-04,-4080.803868,-0.149158864
0.0003864,-4083.040992,-0.144819642
3.87E-04,-4085.258618,-0.140454955
0.0003872,-4087.456551,-0.136068278
3.88E-04,-4089.634602,-0.131663145
0.000388,-4091.792584,-0.127243145
3.88E-04,-4093.930312,-0.122811919
0.0003888,-4096.047604,-0.11837316
3.89E-04,-4098.144278,-0.113930607
0.0003896,-4100.220153,-0.109488045
3.90E-04,-4102.275047,-0.105049301
0.0003904,-4104.308777,-0.100618241
3.91E-04,-4106.32116,-0.096198769
0.0003912,-4108.312009,-0.091794822
3.92E-04,-4110.281135,-0.087410367
0.000392,-4112.228346,-0.083049399
3.92E-04,-4114.153445,-0.078715939
0.0003928,-4116.056233,-0.074414029
3.93E-04,-4117.936501,-0.07014773
0.0003936,-4119.79404,-0.065921117
3.94E-04,-4121.628631,-0.061738279
0.0003944,-4123.44005,-0.057603315
3.95E-04,-4125.228065,-0.053520327
0.0003952,-4126.992438,-0.049493422
3.96E-04,-4128.73292,-0.045526706
0.000396,-4130.449256,-0.041624282
3.96E-04,-4132.141181,-0.037790244
0.0003968,-4133.808422,-0.034028678
3.97E-04,-4135.450695,-0.030343654
0.0003976,-4137.067707,-0.026739226
3.98E-04,-4138.659155,-0.023219428
0.0003984,-4140.224723,-0.019788271
3.99E-04,-4141.764088,-0.016449736
0.0003992,-4143.276915,-0.013207777
4.00E-04,-4144.762856,-0.010066312
0.0004,-4146.221553,-0.007029223
4.00E-04,-4147.652638,-0.004100352
0.0004008,-4149.055731,-0.001283495
4.01E-04,-4150.430439,0.001417597
0.0004016,-4151.77636,0.003999224
4.02E-04,-4153.093079,0.00645774
0.0004024,-4154.380169,0.008789556
4.03E-04,-4155.637196,0.010991142
0.0004032,-4156.863709,0.013059033
4.04E-04,-4158.059251,0.014989832
0.000404,-4159.223353,0.016780208
4.04E-04,-4160.355534,0.018426906
0.0004048,-4161.455304,0.019926747
4.05E-04,-4162.522164,0.021276631
0.0004056,-4163.555606,0.022473541
4.06E-04,-4164.55511,0.023514544
0.0004064,-4165.52015,0.024396798
4.07E-04,-4166.450192,0.02511755
0.0004072,-4167.344694,0.025674143
4.08E-04,-4168.203105,0.026064018
0.000408,-4169.024871,0.026284715
4.08E-04,-4169.80943,0.026333878
0.0004088,-4170.556215,0.026209255
4.09E-04,-4171.264654,0.025908706
0.0004096,-4171.934173,0.025430199
4.10E-04,-4172.564193,0.024771819
0.0004104,-4173.154134,0.023931764
4.11E-04,-4173.703414,0.022908356
0.0004112,-4174.211451,0.021700033
4.12E-04,-4174.677661,0.020305362
0.000412,-4175.101464,0.018723033
4.12E-04,-4175.482281,0.016951867
0.0004128,-4175.819535,0.014990815
4.13E-04,-4176.112655,0.012838961
0.0004136,-4176.361072,0.010495526
4.14E-04,-4176.564226,0.007959866
0.0004144,-4176.721562,0.005231479
4.15E-04,-4176.832534,0.002310003
0.0004152,-4176.896605,-0.00080478
4.16E-04,-4176.913248,-0.004112943
0.000416,-4176.881948,-0.007614413
4.16E-04,-4176.802201,-0.011308965
0.0004168,-4176.673518,-0.015196228
4.17E-04,-4176.495424,-0.019275676
0.0004176,-4176.267459,-0.023546631
4.18E-04,-4175.989183,-0.02800826
0.0004184,-4175.660171,-0.032659575
4.19E-04,-4175.280018,-0.037499429
0.0004192,-4174.848341,-0.042526517
4.20E-04,-4174.364777,-0.047739375
0.00042,-4173.828986,-0.053136379
4.20E-04,-4173.240653,-0.058715742
0.0004208,-4172.599487,-0.064475517
4.21E-04,-4171.905224,-0.070413591
0.0004216,-4171.157626,-0.076527692
4.22E-04,-4170.356485,-0.082815378
0.0004224,-4169.501621,-0.089274048
4.23E-04,-4168.592887,-0.095900933
0.0004232,-4167.630166,-0.1026931
4.24E-04,-4166.613372,-0.109647449
0.000424,-4165.542458,-0.116760717
4.24E-04,-4164.417405,-0.124029474
0.0004248,-4163.238236,-0.131450127
4.25E-04,-4162.005006,-0.139018915
0.0004256,-4160.71781,-0.146731915
4.26E-04,-4159.376781,-0.15458504
0.0004264,-4157.982091,-0.162574038
4.27E-04,-4156.533952,-0.170694496
0.0004272,-4155.032618,-0.178941838
4.28E-04,-4153.478384,-0.187311329
0.000428,-4151.871585,-0.195798072
4.28E-04,-4150.212603,-0.204397013
0.0004288,-4148.501861,-0.21310294
4.29E-04,-4146.739827,-0.221910487
0.0004296,-4144.927013,-0.230814131
4.30E-04,-4143.063977,-0.239808201
0.0004304,-4141.151321,-0.24888687
4.31E-04,-4139.189695,-0.258044168
0.0004312,-4137.179794,-0.267273975
4.32E-04,-4135.122359,-0.276570029
0.000432,-4133.018179,-0.285925925
4.32E-04,-4130.868088,-0.295335121
0.0004328,-4128.672968,-0.304790935
4.33E-04,-4126.433749,-0.314286557
0.0004336,-4124.151406,-0.323815042
4.34E-04,-4121.826961,-0.333369321
0.0004344,-4119.461483,-0.342942199
4.35E-04,-4117.056088,-0.352526361
0.0004352,-4114.611938,-0.362114378
4.36E-04,-4112.13024,-0.371698704
0.000436,-4109.612248,-0.381271687
4.36E-04,-4107.059258,-0.390825569
0.0004368,-4104.472613,-0.400352493
4.37E-04,-4101.853699,-0.409844504
0.0004376,-4099.203946,-0.419293557
4.38E-04,-4096.524826,-0.428691519
0.0004384,-4093.817852,-0.438030177
4.39E-04,-4091.084578,-0.44730124
0.0004392,-4088.326599,-0.456496346
4.40E-04,-4085.54555,-0.465607068
0.00044,-4082.743101,-0.474624917
4.40E-04,-4079.920961,-0.483541351
0.0004408,-4077.080875,-0.492347777
4.41E-04,-4074.224622,-0.501035563
0.0004416,-4071.354014,-0.509596036
4.42E-04,-4068.470898,-0.518020497
0.0004424,-4065.577148,-0.526300221
4.43E-04,-4062.674671,-0.534426468
0.0004432,-4059.765399,-0.542390485
4.44E-04,-4056.851293,-0.55018352
0.000444,-4053.934338,-0.55779682
4.44E-04,-4051.016542,-0.565221649
0.0004448,-4048.099936,-0.572449286
4.45E-04,-4045.18657,-0.579471036
0.0004456,-4042.278514,-0.58627824
4.46E-04,-4039.377854,-0.59286228
0.0004464,-4036.48669,-0.599214588
4.47E-04,-4033.607138,-0.605326652
0.0004472,-4030.741323,-0.611190028
4.48E-04,-4027.891379,-0.616796345
0.000448,-4025.059451,-0.622137314
4.48E-04,-4022.247687,-0.62720474
0.0004488,-4019.45824,-0.631990523
4.49E-04,-4016.693263,-0.636486674
0.0004496,-4013.954911,-0.640685322
4.50E-04,-4011.245337,-0.644578719
0.0004504,-4008.566689,-0.648159254
4.51E-04,-4005.921108,-0.651419458
0.0004512,-4003.310728,-0.654352015
4.52E-04,-4000.737674,-0.656949772
0.000452,-3998.204056,-0.659205745
4.52E-04,-3995.711971,-0.661113132
0.0004528,-3993.263501,-0.662665318
4.53E-04,-3990.860707,-0.663855888
0.0004536,-3988.505632,-0.664678632
4.54E-04,-3986.200295,-0.66512756
0.0004544,-3983.94669,-0.665196906
4.55E-04,-3981.746787,-0.664881138
0.0004552,-3979.602524,-0.664174971
4.56E-04,-3977.515812,-0.66307337
0.000456,-3975.488526,-0.661571564
4.56E-04,-3973.522508,-0.659665054
0.0004568,-3971.619565,-0.657349619
4.57E-04,-3969.781462,-0.654621328
0.0004576,-3968.009927,-0.65147655
4.58E-04,-3966.306645,-0.647911957
0.0004584,-3964.673255,-0.643924539
4.59E-04,-3963.111351,-0.639511606
0.0004592,-3961.622482,-0.634670804
4.60E-04,-3960.208143,-0.629400117
0.00046,-3958.869781,-0.623697877
4.60E-04,-3957.608789,-0.617562771
0.0004608,-3956.426505,-0.610993853
4.61E-04,-3955.324213,-0.603990544
0.0004616,-3954.303135,-0.596552647
4.62E-04,-3953.364438,-0.58868035
0.0004624,-3952.509226,-0.580374232
4.63E-04,-3951.738542,-0.571635273
0.0004632,-3951.053364,-0.562464858
4.64E-04,-3950.454606,-0.552864785
0.000464,-3949.943116,-0.54283727
4.64E-04,-3949.519674,-0.532384951
0.0004648,-3949.184991,-0.521510897
4.65E-04,-3948.939709,-0.51021861
0.0004656,-3948.784399,-0.498512034
4.66E-04,-3948.719561,-0.486395553
0.0004664,-3948.745621,-0.473874
4.67E-04,-3948.86293,-0.460952662
0.0004672,-3949.071769,-0.447637279
4.68E-04,-3949.372339,-0.433934049
0.000468,-3949.764768,-0.419849633
4.68E-04,-3950.249106,-0.405391156
0.0004688,-3950.825326,-0.390566206
4.69E-04,-3951.493324,-0.375382841
0.0004696,-3952.252918,-0.359849588
4.70E-04,-3953.103847,-0.343975442
0.0004704,-3954.04577,-0.327769868
4.71E-04,-3955.078269,-0.311242802
0.0004712,-3956.200847,-0.29440465
4.72E-04,-3957.412926,-0.277266285
0.000472,-3958.713849,-0.259839049
4.72E-04,-3960.102882,-0.242134749
0.0004728,-3961.579209,-0.224165655
4.73E-04,-3963.141936,-0.205944498
0.0004736,-3964.790092,-0.187484467
4.74E-04,-3966.522625,-0.168799204
0.0004744,-3968.338408,-0.1499028
4.75E-04,-3970.236233,-0.130809792
0.0004752,-3972.214819,-0.111535156
4.76E-04,-3974.272807,-0.092094301
0.000476,-3976.40876,-0.072503065
4.76E-04,-3978.621172,-0.052777707
0.0004768,-3980.908457,-0.032934899
4.77E-04,-3983.268959,-0.012991718
0.0004776,-3985.700951,0.007034361
4.78E-04,-3988.202633,0.027125474
0.0004784,-3990.772136,0.047263378
4.79E-04,-3993.407521,0.067429461
0.0004792,-3996.106784,0.087604752
4.80E-04,-3998.867853,0.107769934
0.00048,-4001.688593,0.127905351
4.80E-04,-4004.566803,0.147991027
0.0004808,-4007.500223,0.168006671
4.81E-04,-4010.486533,0.187931696
0.0004816,-4013.523352,0.207745231
4.82E-04,-4016.608245,0.227426134
0.0004824,-4019.738721,0.246953009
4.83E-04,-4022.912235,0.266304219
0.0004832,-4026.126193,0.285457905
4.84E-04,-4029.377949,0.304391998
0.000484,-4032.664814,0.323084242
4.84E-04,-4035.984049,0.341512204
0.0004848,-4039.332875,0.359653301
4.85E-04,-4042.708472,0.377484809
0.0004856,-4046.10798,0.394983889
4.86E-04,-4049.528505,0.412127604
0.0004864,-4052.967117,0.428892938
4.87E-04,-4056.420855,0.445256819
0.0004872,-4059.886729,0.461196138
4.88E-04,-4063.361722,0.47668777
0.000488,-4066.842793,0.491708598
4.88E-04,-4070.32688,0.506235534
0.0004888,-4073.8109,0.520245541
4.89E-04,-4077.291756,0.533715659
0.0004896,-4080.766334,0.546623023
4.90E-04,-4084.231511,0.558944895
0.0004904,-4087.684156,0.570658681
4.91E-04,-4091.121129,0.581741961
0.0004912,-4094.53929,0.592172509
4.92E-04,-4097.935498,0.601928324
0.000492,-4101.306613,0.610987651
4.92E-04,-4104.6495,0.619329011
0.0004928,-4107.961036,0.626931225
4.93E-04,-4111.238103,0.63377344
0.0004936,-4114.4776,0.639835159
4.94E-04,-4117.676442,0.645096266
0.0004944,-4120.831564,0.649537053
4.95E-04,-4123.93992,0.653138248
0.0004952,-4126.998492,0.655881045
4.96E-04,-4130.004288,0.65774713
0.000496,-4132.954347,0.658718708
4.96E-04,-4135.845741,0.658778534
0.0004968,-4138.675579,0.657909938
4.97E-04,-4141.441006,0.656096859
0.0004976,-4144.139211,0.653323867
4.98E-04,-4146.767427,0.649576197
0.0004984,-4149.322934,0.644839772
4.99E-04,-4151.803059,0.639101239
0.0004992,-4154.205184,0.632347991
5.00E-04,-4156.526745,0.624568197
0.0005,-4158.765235,0.615750835
5.00E-04,-4160.918206,0.605885715
0.0005008,-4162.983275,0.594963507
5.01E-04,-4164.958121,0.582975775
0.0005016,-4166.840492,0.569915
5.02E-04,-4168.628204,0.555774606
0.0005024,-4170.319146,0.540548995
5.03E-04,-4171.91128,0.524233567
0.0005032,-4173.402646,0.50682475
5.04E-04,-4174.791361,0.488320026
0.000504,-4176.075622,0.468717961
5.04E-04,-4177.253711,0.448018223
0.0005048,-4178.323991,0.426221615
5.05E-04,-4179.284914,0.403330098
0.0005056,-4180.13502,0.379346815
5.06E-04,-4180.872937,0.354276115
0.0005064,-4181.497387,0.328123578
5.07E-04,-4182.007184,0.300896038
0.0005072,-4182.401237,0.272601606
5.08E-04,-4182.678551,0.243249692
0.000508,-4182.838229,0.212851025
5.08E-04,-4182.879474,0.181417676
0.0005088,-4182.801587,0.148963078
5.09E-04,-4182.603972,0.115502045
0.0005096,-4182.286135,0.081050792
5.10E-04,-4181.847686,0.04562695
0.0005104,-4181.288339,0.009249588
5.11E-04,-4180.607913,-0.028060774
0.0005112,-4179.806332,-0.066282147
5.12E-04,-4178.883629,-0.105391061
0.000512,-4177.839942,-0.145362548
5.12E-04,-4176.675518,-0.186170128
0.0005128,-4175.39071,-0.227785802
5.13E-04,-4173.985981,-0.270180035
0.0005136,-4172.461901,-0.313321749
5.14E-04,-4170.819151,-0.357178313
0.0005144,-4169.058517,-0.401715534
5.15E-04,-4167.180895,-0.446897651
0.0005152,-4165.18729,-0.492687328
5.16E-04,-4163.078814,-0.539045647
0.000516,-4160.856685,-0.58593211
5.16E-04,-4158.522231,-0.633304628
0.0005168,-4156.076883,-0.681119528
5.17E-04,-4153.52218,-0.729331543
0.0005176,-4150.859764,-0.777893823
5.18E-04,-4148.091382,-0.826757928
0.0005184,-4145.218884,-0.875873836
5.19E-04,-4142.24422,-0.925189946
0.0005192,-4139.169442,-0.974653083
5.20E-04,-4135.996701,-1.024208506
0.00052,-4132.728246,-1.073799917
5.20E-04,-4129.366421,-1.123369467
0.0005208,-4125.913665,-1.17285777
5.21E-04,-4122.372511,-1.222203914
0.0005216,-4118.745581,-1.271345473
5.22E-04,-4115.035589,-1.320218525
0.0005224,-4111.245332,-1.368757665
5.23E-04,-4107.377695,-1.416896024
0.0005232,-4103.435645,-1.464565287
5.24E-04,-4099.42223,-1.511695713
0.000524,-4095.340574,-1.558216157
5.24E-04,-4091.193878,-1.604054093
0.0005248,-4086.985415,-1.649135637
5.25E-04,-4082.718529,-1.693385576
0.0005256,-4078.396632,-1.736727388
5.26E-04,-4074.023198,-1.779083279
0.0005264,-4069.601764,-1.820374204
5.27E-04,-4065.135927,-1.860519905
0.0005272,-4060.629336,-1.899438938
5.28E-04,-4056.085696,-1.93704871
0.000528,-4051.508757,-1.973265513
5.28E-04,-4046.902319,-2.008004559
0.0005288,-4042.27022,-2.041180018
5.29E-04,-4037.616338,-2.072705058
0.0005296,-4032.944589,-2.102491883
5.30E-04,-4028.258915,-2.130451775
0.0005304,-4023.563292,-2.156495138
5.31E-04,-4018.861715,-2.180531538
0.0005312,-4014.158202,-2.202469752
5.32E-04,-4009.456787,-2.222217811
0.000532,-4004.761517,-2.239683046
5.32E-04,-4000.076448,-2.254772142
0.0005328,-3995.40564,-2.267391181
5.33E-04,-3990.753153,-2.277445693
0.0005336,-3986.123048,-2.284840713
5.34E-04,-3981.519375,-2.289480825
0.0005344,-3976.946174,-2.291270223
5.35E-04,-3972.40747,-2.290112758
0.0005352,-3967.907269,-2.285912
5.36E-04,-3963.449555,-2.278571288
0.000536,-3959.038283,-2.267993791
5.36E-04,-3954.677377,-2.254082562
0.0005368,-3950.370728,-2.236740598
5.37E-04,-3946.122184,-2.215870899
0.0005376,-3941.935553,-2.191376529
5.38E-04,-3937.814595,-2.163160671
0.0005384,-3933.763019,-2.131126694
5.39E-04,-3929.78448,-2.095178208
0.0005392,-3925.882572,-2.055219133
5.40E-04,-3922.060828,-2.011153754
0.00054,-3918.322717,-1.962886787
5.40E-04,-3914.671635,-1.910323442
0.0005408,-3911.110907,-1.853369485
5.41E-04,-3907.64378,-1.7919313
0.0005416,-3904.273421,-1.725915958
5.42E-04,-3901.002913,-1.655231273
0.0005424,-3897.835255,-1.579785869
5.43E-04,-3894.773352,-1.499489248
0.0005432,-3891.820019,-1.414251845
5.44E-04,-3888.977973,-1.323985098
0.000544,-3886.249834,-1.228601511
5.44E-04,-3883.63812,-1.128014712
0.0005448,-3881.145243,-1.022139521
5.45E-04,-3878.773511,-0.910892013
0.0005456,-3876.525121,-0.794189576
5.46E-04,-3874.402159,-0.671950975
0.0005464,-3872.406598,-0.544096415
5.47E-04,-3870.540296,-0.410547597
0.0005472,-3868.804991,-0.271227784
5.48E-04,-3867.202306,-0.126061857
0.000548,-3865.733739,0.025023627
5.48E-04,-3864.400669,0.182100374
0.0005488,-3863.204351,0.345238298
5.49E-04,-3862.145913,0.514505464
0.0005496,-3861.226361,0.689968033
5.50E-04,-3860.446572,0.871690207
0.0005504,-3859.807297,1.059734175
5.51E-04,-3859.309159,1.254160064
0.0005512,-3858.952652,1.455025884
5.52E-04,-3858.738144,1.662387479
