time ,strain(micro),F
0.0002872,2454.304049,-0.267803481
2.88E-04,2453.807455,-0.268116757
0.000288,2453.308531,-0.268460807
2.88E-04,2452.807395,-0.268834547
0.0002888,2452.304162,-0.269236871
2.89E-04,2451.798947,-0.269666652
0.0002896,2451.291864,-0.270122743
2.90E-04,2450.783026,-0.270603982
0.0002904,2450.272544,-0.271109186
2.91E-04,2449.760531,-0.271637159
0.0002912,2449.247096,-0.272186689
2.92E-04,2448.732349,-0.27275655
0.000292,2448.216397,-0.273345504
2.92E-04,2447.699349,-0.273952301
0.0002928,2447.181309,-0.274575681
2.93E-04,2446.662384,-0.275214376
0.0002936,2446.142677,-0.275867108
2.94E-04,2445.622291,-0.276532595
0.0002944,2445.101327,-0.277209546
2.95E-04,2444.579888,-0.277896669
0.0002952,2444.058071,-0.278592667
2.96E-04,2443.535976,-0.279296242
0.000296,2443.013701,-0.280006093
2.96E-04,2442.491341,-0.280720921
0.0002968,2441.968991,-0.28143943
2.97E-04,2441.446747,-0.282160324
0.0002976,2440.9247,-0.282882311
2.98E-04,2440.402944,-0.283604105
0.0002984,2439.881569,-0.284324426
2.99E-04,2439.360665,-0.285042001
0.0002992,2438.840321,-0.285755566
3.00E-04,2438.320625,-0.286463863
0.0003,2437.801664,-0.287165649
3.00E-04,2437.283525,-0.28785969
0.0003008,2436.766292,-0.288544765
3.01E-04,2436.25005,-0.289219666
0.0003016,2435.734882,-0.289883201
3.02E-04,2435.220871,-0.290534191
0.0003024,2434.708098,-0.291171477
3.03E-04,2434.196645,-0.291793915
0.0003032,2433.686591,-0.29240038
3.04E-04,2433.178017,-0.292989765
0.000304,2432.671001,-0.293560987
3.04E-04,2432.16562,-0.29411298
0.0003048,2431.661954,-0.294644701
3.05E-04,2431.160078,-0.295155131
0.0003056,2430.660068,-0.295643272
3.06E-04,2430.162002,-0.296108154
0.0003064,2429.665953,-0.296548827
3.07E-04,2429.171998,-0.296964371
0.0003072,2428.680209,-0.29735389
3.08E-04,2428.190663,-0.297716514
0.000308,2427.703431,-0.298051404
3.08E-04,2427.218588,-0.298357745
0.0003088,2426.736206,-0.298634755
3.09E-04,2426.256359,-0.298881677
0.0003096,2425.779119,-0.299097788
3.10E-04,2425.304559,-0.29928239
0.0003104,2424.83275,-0.299434821
3.11E-04,2424.363765,-0.299554448
0.0003112,2423.897676,-0.299640668
3.12E-04,2423.434555,-0.299692912
0.000312,2422.974474,-0.299710643
3.12E-04,2422.517504,-0.299693356
0.0003128,2422.063719,-0.299640579
3.13E-04,2421.613189,-0.299551873
0.0003136,2421.165987,-0.299426833
3.14E-04,2420.722185,-0.299265088
0.0003144,2420.281855,-0.2990663
3.15E-04,2419.84507,-0.298830166
0.0003152,2419.411902,-0.298556415
3.16E-04,2418.982424,-0.298244814
0.000316,2418.556709,-0.297895162
3.16E-04,2418.13483,-0.297507293
0.0003168,2417.716859,-0.297081076
3.17E-04,2417.302872,-0.296616414
0.0003176,2416.892941,-0.296113246
3.18E-04,2416.48714,-0.295571544
0.0003184,2416.085545,-0.294991317
3.19E-04,2415.688228,-0.294372606
0.0003192,2415.295265,-0.293715489
3.20E-04,2414.906731,-0.293020077
0.00032,2414.522701,-0.292286516
3.20E-04,2414.143251,-0.291514986
0.0003208,2413.768456,-0.290705702
3.21E-04,2413.398391,-0.289858911
0.0003216,2413.033134,-0.288974896
3.22E-04,2412.67276,-0.288053973
0.0003224,2412.317347,-0.28709649
3.23E-04,2411.966969,-0.286102829
0.0003232,2411.621706,-0.285073406
3.24E-04,2411.281632,-0.284008667
0.000324,2410.946825,-0.282909092
3.24E-04,2410.617363,-0.281775192
0.0003248,2410.293322,-0.280607509
3.25E-04,2409.974779,-0.279406619
0.0003256,2409.661812,-0.278173124
3.26E-04,2409.354498,-0.27690766
0.0003264,2409.052912,-0.275610891
3.27E-04,2408.757133,-0.27428351
0.0003272,2408.467237,-0.272926241
3.28E-04,2408.1833,-0.271539834
0.000328,2407.905398,-0.270125068
3.28E-04,2407.633607,-0.268682748
0.0003288,2407.368003,-0.267213707
3.29E-04,2407.108659,-0.265718804
0.0003296,2406.855652,-0.264198921
3.30E-04,2406.609054,-0.262654969
0.0003304,2406.368939,-0.261087878
3.31E-04,2406.13538,-0.259498606
0.0003312,2405.908449,-0.257888131
3.32E-04,2405.688216,-0.256257455
0.000332,2405.474753,-0.254607598
3.32E-04,2405.268129,-0.252939604
0.0003328,2405.068411,-0.251254534
3.33E-04,2404.875668,-0.24955347
0.0003336,2404.689966,-0.247837511
3.34E-04,2404.51137,-0.246107773
0.0003344,2404.339943,-0.244365389
3.35E-04,2404.175748,-0.242611507
0.0003352,2404.018846,-0.240847289
3.36E-04,2403.869296,-0.239073913
0.000336,2403.727157,-0.237292567
3.36E-04,2403.592485,-0.235504452
0.0003368,2403.465334,-0.23371078
3.37E-04,2403.345756,-0.231912773
0.0003376,2403.233803,-0.23011166
3.38E-04,2403.129524,-0.22830868
0.0003384,2403.032964,-0.226505077
3.39E-04,2402.944169,-0.224702103
0.0003392,2402.863181,-0.222901012
3.40E-04,2402.790039,-0.221103063
0.00034,2402.724782,-0.219309516
3.40E-04,2402.667445,-0.217521636
0.0003408,2402.618059,-0.215740683
3.41E-04,2402.576655,-0.21396792
0.0003416,2402.54326,-0.212204606
3.42E-04,2402.517897,-0.210451999
0.0003424,2402.500589,-0.208711349
3.43E-04,2402.491353,-0.206983904
0.0003432,2402.490205,-0.205270903
3.44E-04,2402.497157,-0.203573579
0.000344,2402.512218,-0.201893153
3.44E-04,2402.535392,-0.200230838
0.0003448,2402.566683,-0.198587836
3.45E-04,2402.606089,-0.196965335
0.0003456,2402.653604,-0.19536451
3.46E-04,2402.709221,-0.193786518
0.0003464,2402.772927,-0.192232505
3.47E-04,2402.844705,-0.190703596
0.0003472,2402.924537,-0.189200897
3.48E-04,2403.012399,-0.187725496
0.000348,2403.108261,-0.18627846
3.48E-04,2403.212094,-0.184860833
0.0003488,2403.323861,-0.183473636
3.49E-04,2403.443521,-0.182117865
0.0003496,2403.571031,-0.180794493
3.50E-04,2403.706342,-0.179504463
0.0003504,2403.849402,-0.178248694
3.51E-04,2404.000152,-0.177028073
0.0003512,2404.158532,-0.175843459
3.52E-04,2404.324474,-0.17469568
0.000352,2404.49791,-0.173585532
3.52E-04,2404.678763,-0.17251378
0.0003528,2404.866954,-0.171481152
3.53E-04,2405.062398,-0.170488346
0.0003536,2405.265007,-0.16953602
3.54E-04,2405.474687,-0.168624799
0.0003544,2405.691339,-0.16775527
3.55E-04,2405.914861,-0.166927983
0.0003552,2406.145145,-0.166143448
3.56E-04,2406.382078,-0.165402137
0.000356,2406.625543,-0.164704483
3.56E-04,2406.875419,-0.164050875
0.0003568,2407.131578,-0.163441666
3.57E-04,2407.39389,-0.162877164
0.0003576,2407.662217,-0.162357637
3.58E-04,2407.93642,-0.161883309
0.0003584,2408.216352,-0.161454362
3.59E-04,2408.501863,-0.161070934
0.0003592,2408.792799,-0.160733123
3.60E-04,2409.088999,-0.160440978
0.00036,2409.3903,-0.16019451
3.60E-04,2409.696532,-0.15999368
0.0003608,2410.007524,-0.15983841
3.61E-04,2410.323095,-0.159728575
0.0003616,2410.643066,-0.159664008
3.62E-04,2410.967247,-0.159644495
0.0003624,2411.29545,-0.159669782
3.63E-04,2411.627478,-0.159739567
0.0003632,2411.963132,-0.159853509
3.64E-04,2412.302209,-0.16001122
0.000364,2412.6445,-0.160212271
3.64E-04,2412.989794,-0.16045619
0.0003648,2413.337876,-0.160742464
3.65E-04,2413.688525,-0.161070536
0.0003656,2414.041519,-0.16143981
3.66E-04,2414.396631,-0.16184965
0.0003664,2414.75363,-0.162299378
3.67E-04,2415.112283,-0.162788278
0.0003672,2415.472351,-0.163315597
3.68E-04,2415.833596,-0.163880543
0.000368,2416.195772,-0.164482287
3.68E-04,2416.558634,-0.165119966
0.0003688,2416.921932,-0.16579268
3.69E-04,2417.285413,-0.166499497
0.0003696,2417.648823,-0.167239452
3.70E-04,2418.011905,-0.168011547
0.0003704,2418.374397,-0.168814756
3.71E-04,2418.736039,-0.169648021
0.0003712,2419.096567,-0.170510259
3.72E-04,2419.455713,-0.171400357
0.000372,2419.81321,-0.172317181
3.72E-04,2420.168788,-0.173259568
0.0003728,2420.522177,-0.174226336
3.73E-04,2420.873104,-0.175216281
0.0003736,2421.221296,-0.176228179
3.74E-04,2421.566477,-0.177260788
0.0003744,2421.908372,-0.178312852
3.75E-04,2422.246705,-0.179383096
0.0003752,2422.581199,-0.180470235
3.76E-04,2422.911578,-0.181572972
0.000376,2423.237564,-0.18269
3.76E-04,2423.55888,-0.183820003
0.0003768,2423.875249,-0.184961659
3.77E-04,2424.186394,-0.186113645
0.0003776,2424.492039,-0.18727463
3.78E-04,2424.791909,-0.188443286
0.0003784,2425.085729,-0.189618285
3.79E-04,2425.373227,-0.190798301
0.0003792,2425.65413,-0.191982014
3.80E-04,2425.928168,-0.193168111
0.00038,2426.195071,-0.194355285
3.80E-04,2426.454573,-0.195542242
0.0003808,2426.70641,-0.196727701
3.81E-04,2426.950318,-0.197910391
0.0003816,2427.186037,-0.199089062
3.82E-04,2427.41331,-0.20026248
0.0003824,2427.631883,-0.201429429
3.83E-04,2427.841502,-0.202588718
0.0003832,2428.041922,-0.203739178
3.84E-04,2428.232895,-0.204879666
0.000384,2428.414181,-0.206009064
3.84E-04,2428.585543,-0.207126286
0.0003848,2428.746747,-0.208230276
3.85E-04,2428.897563,-0.20932001
0.0003856,2429.037767,-0.210394497
3.86E-04,2429.167138,-0.211452785
0.0003864,2429.285462,-0.212493958
3.87E-04,2429.392526,-0.213517137
0.0003872,2429.488127,-0.214521488
3.88E-04,2429.572063,-0.215506215
0.000388,2429.64414,-0.216470569
3.88E-04,2429.704169,-0.217413845
0.0003888,2429.751968,-0.218335382
3.89E-04,2429.787358,-0.219234572
0.0003896,2429.810169,-0.220110851
3.90E-04,2429.820238,-0.220963708
0.0003904,2429.817405,-0.221792682
3.91E-04,2429.80152,-0.222597366
0.0003912,2429.772439,-0.223377406
3.92E-04,2429.730024,-0.224132501
0.000392,2429.674145,-0.224862407
3.92E-04,2429.604679,-0.225566935
0.0003928,2429.521512,-0.226245953
3.93E-04,2429.424536,-0.226899388
0.0003936,2429.313651,-0.227527222
3.94E-04,2429.188765,-0.228129498
0.0003944,2429.049794,-0.228706317
3.95E-04,2428.896663,-0.22925784
0.0003952,2428.729305,-0.229784287
3.96E-04,2428.547661,-0.230285937
0.000396,2428.351679,-0.230763129
3.96E-04,2428.14132,-0.231216264
0.0003968,2427.916549,-0.231645799
3.97E-04,2427.677343,-0.232052254
0.0003976,2427.423687,-0.232436205
3.98E-04,2427.155575,-0.232798288
0.0003984,2426.87301,-0.2331392
3.99E-04,2426.576004,-0.233459691
0.0003992,2426.264579,-0.233760571
4.00E-04,2425.938767,-0.234042706
0.0004,2425.598607,-0.234307018
4.00E-04,2425.24415,-0.234554483
0.0004008,2424.875455,-0.234786129
4.01E-04,2424.492592,-0.23500304
0.0004016,2424.09564,-0.235206348
4.02E-04,2423.684687,-0.235397237
0.0004024,2423.259831,-0.235576938
4.03E-04,2422.821181,-0.23574673
0.0004032,2422.368854,-0.235907937
4.04E-04,2421.902978,-0.236061926
0.000404,2421.42369,-0.236210108
4.04E-04,2420.931138,-0.236353932
0.0004048,2420.425479,-0.236494886
4.05E-04,2419.906879,-0.236634495
0.0004056,2419.375516,-0.236774316
4.06E-04,2418.831574,-0.23691594
0.0004064,2418.275251,-0.237060985
4.07E-04,2417.706752,-0.237211099
0.0004072,2417.126293,-0.237367951
4.08E-04,2416.534098,-0.237533237
0.000408,2415.930402,-0.237708669
4.08E-04,2415.315449,-0.237895976
0.0004088,2414.689493,-0.238096903
4.09E-04,2414.052795,-0.238313206
0.0004096,2413.405629,-0.238546649
4.10E-04,2412.748274,-0.238799002
0.0004104,2412.081022,-0.239072038
4.11E-04,2411.404171,-0.239367529
0.0004112,2410.71803,-0.239687243
4.12E-04,2410.022916,-0.240032945
0.000412,2409.319153,-0.240406387
4.12E-04,2408.607077,-0.240809308
0.0004128,2407.887028,-0.241243435
4.13E-04,2407.159359,-0.241710471
0.0004136,2406.424427,-0.2422121
4.14E-04,2405.682599,-0.242749978
0.0004144,2404.93425,-0.243325734
4.15E-04,2404.179762,-0.243940962
0.0004152,2403.419525,-0.244597222
4.16E-04,2402.653935,-0.245296035
0.000416,2401.883397,-0.246038879
4.16E-04,2401.108321,-0.246827186
0.0004168,2400.329125,-0.24766234
4.17E-04,2399.546234,-0.248545671
0.0004176,2398.760078,-0.249478454
4.18E-04,2397.971094,-0.250461906
0.0004184,2397.179725,-0.25149718
4.19E-04,2396.386419,-0.252585365
0.0004192,2395.59163,-0.253727481
4.20E-04,2394.795818,-0.254924475
0.00042,2393.999446,-0.25617722
4.20E-04,2393.202984,-0.257486512
0.0004208,2392.406905,-0.258853064
4.21E-04,2391.611688,-0.260277508
0.0004216,2390.817814,-0.261760387
4.22E-04,2390.025769,-0.263302155
0.0004224,2389.236043,-0.264903174
4.23E-04,2388.449129,-0.266563711
0.0004232,2387.665521,-0.268283936
4.24E-04,2386.885719,-0.270063919
0.000424,2386.110224,-0.271903628
4.24E-04,2385.339538,-0.273802925
0.0004248,2384.574167,-0.275761569
4.25E-04,2383.814618,-0.277779206
0.0004256,2383.061398,-0.279855374
4.26E-04,2382.315017,-0.281989498
0.0004264,2381.575985,-0.28418089
4.27E-04,2380.844812,-0.286428744
0.0004272,2380.122009,-0.288732138
4.28E-04,2379.408086,-0.291090032
0.000428,2378.703552,-0.293501267
4.28E-04,2378.008919,-0.295964562
0.0004288,2377.324693,-0.298478515
4.29E-04,2376.651381,-0.301041601
0.0004296,2375.989489,-0.303652175
4.30E-04,2375.339521,-0.306308465
0.0004304,2374.701976,-0.309008578
4.31E-04,2374.077354,-0.311750497
0.0004312,2373.46615,-0.314532081
4.32E-04,2372.868856,-0.317351066
0.000432,2372.285961,-0.320205066
4.32E-04,2371.71795,-0.323091569
0.0004328,2371.165303,-0.326007947
4.33E-04,2370.628497,-0.328951447
0.0004336,2370.108004,-0.331919197
4.34E-04,2369.604289,-0.334908208
0.0004344,2369.117814,-0.337915374
4.35E-04,2368.649033,-0.340937472
0.0004352,2368.198396,-0.343971168
4.36E-04,2367.766346,-0.347013013
0.000436,2367.353319,-0.350059452
4.36E-04,2366.959744,-0.353106821
0.0004368,2366.586042,-0.356151352
4.37E-04,2366.232629,-0.359189176
0.0004376,2365.89991,-0.362216323
4.38E-04,2365.588284,-0.365228729
0.0004384,2365.298141,-0.368222236
4.39E-04,2365.029861,-0.371192598
0.0004392,2364.783818,-0.374135482
4.40E-04,2364.560372,-0.377046475
0.00044,2364.359878,-0.379921083
4.40E-04,2364.182679,-0.38275474
0.0004408,2364.029107,-0.385542811
4.41E-04,2363.899485,-0.388280594
0.0004416,2363.794125,-0.390963327
4.42E-04,2363.713328,-0.393586193
0.0004424,2363.657383,-0.396144322
4.43E-04,2363.626569,-0.398632799
0.0004432,2363.621152,-0.401046669
4.44E-04,2363.641386,-0.40338094
0.000444,2363.687514,-0.405630591
4.44E-04,2363.759765,-0.407790577
0.0004448,2363.858357,-0.409855832
4.45E-04,2363.983494,-0.411821279
0.0004456,2364.135368,-0.413681834
4.46E-04,2364.314155,-0.415432413
0.0004464,2364.520021,-0.417067935
4.47E-04,2364.753115,-0.418583333
0.0004472,2365.013576,-0.419973558
4.48E-04,2365.301525,-0.421233583
0.000448,2365.617072,-0.422358416
4.48E-04,2365.960309,-0.423343101
0.0004488,2366.331317,-0.424182727
4.49E-04,2366.73016,-0.424872434
0.0004496,2367.156889,-0.425407421
4.50E-04,2367.611538,-0.425782952
0.0004504,2368.094127,-0.425994364
4.51E-04,2368.604661,-0.426037072
0.0004512,2369.143129,-0.42590658
4.52E-04,2369.709504,-0.425598482
0.000452,2370.303745,-0.425108477
4.52E-04,2370.925794,-0.424432367
0.0004528,2371.575578,-0.423566072
4.53E-04,2372.253008,-0.422505634
0.0004536,2372.95798,-0.421247224
4.54E-04,2373.690372,-0.419787148
0.0004544,2374.450047,-0.418121857
4.55E-04,2375.236854,-0.416247952
0.0004552,2376.050624,-0.414162191
4.56E-04,2376.891171,-0.411861498
0.000456,2377.758295,-0.409342967
4.56E-04,2378.651779,-0.406603869
0.0004568,2379.571392,-0.403641664
4.57E-04,2380.516883,-0.400453999
0.0004576,2381.487988,-0.397038722
4.58E-04,2382.484427,-0.393393886
0.0004584,2383.505903,-0.389517753
4.59E-04,2384.552104,-0.385408804
0.0004592,2385.622702,-0.381065743
4.60E-04,2386.717354,-0.376487503
0.00046,2387.8357,-0.371673253
4.60E-04,2388.977366,-0.366622403
0.0004608,2390.141962,-0.361334609
4.61E-04,2391.329083,-0.355809778
0.0004616,2392.538308,-0.350048076
4.62E-04,2393.769202,-0.34404993
0.0004624,2395.021316,-0.337816033
4.63E-04,2396.294184,-0.331347351
0.0004632,2397.587328,-0.324645123
4.64E-04,2398.900255,-0.317710872
0.000464,2400.232456,-0.3105464
4.64E-04,2401.583411,-0.3031538
0.0004648,2402.952583,-0.295535454
4.65E-04,2404.339426,-0.287694038
0.0004656,2405.743376,-0.279632526
4.66E-04,2407.163859,-0.271354189
0.0004664,2408.600288,-0.262862602
4.67E-04,2410.052061,-0.254161643
0.0004672,2411.518567,-0.245255495
4.68E-04,2412.999181,-0.236148649
0.000468,2414.493266,-0.226845904
4.68E-04,2416.000176,-0.217352367
0.0004688,2417.51925,-0.207673453
4.69E-04,2419.04982,-0.197814891
0.0004696,2420.591205,-0.187782715
4.70E-04,2422.142715,-0.177583269
0.0004704,2423.703649,-0.167223206
4.71E-04,2425.273298,-0.156709485
0.0004712,2426.850942,-0.14604937
4.72E-04,2428.435853,-0.135250427
0.000472,2430.027294,-0.124320526
4.72E-04,2431.624522,-0.113267831
0.0004728,2433.226782,-0.102100804
4.73E-04,2434.833317,-0.090828197
0.0004736,2436.443357,-0.079459051
4.74E-04,2438.056131,-0.06800269
0.0004744,2439.670857,-0.056468715
4.75E-04,2441.28675,-0.044867004
0.0004752,2442.90302,-0.033207701
4.76E-04,2444.518868,-0.021501214
0.000476,2446.133496,-0.009758206
4.76E-04,2447.746096,0.00201041
0.0004768,2449.355861,0.013793476
4.77E-04,2450.961978,0.025579601
0.0004776,2452.563632,0.037357167
4.78E-04,2454.160004,0.049114334
0.0004784,2455.750275,0.060839054
4.79E-04,2457.333624,0.072519075
0.0004792,2458.909227,0.084141955
4.80E-04,2460.47626,0.095695066
0.00048,2462.033901,0.107165612
4.80E-04,2463.581324,0.118540632
0.0004808,2465.117708,0.129807016
4.81E-04,2466.642229,0.140951512
0.0004816,2468.154067,0.151960744
4.82E-04,2469.652404,0.162821216
0.0004824,2471.136422,0.173519332
4.83E-04,2472.605308,0.184041405
0.0004832,2474.058252,0.194373668
4.84E-04,2475.494448,0.204502293
0.000484,2476.913092,0.214413401
4.84E-04,2478.313387,0.224093078
0.0004848,2479.694541,0.233527386
4.85E-04,2481.055767,0.242702384
0.0004856,2482.396282,0.251604136
4.86E-04,2483.715314,0.260218733
0.0004864,2485.012092,0.268532303
4.87E-04,2486.285858,0.276531032
0.0004872,2487.535858,0.284201176
4.88E-04,2488.761347,0.29152908
0.000488,2489.961589,0.298501195
4.88E-04,2491.135858,0.305104092
0.0004888,2492.283435,0.311324483
4.89E-04,2493.403613,0.317149237
0.0004896,2494.495694,0.322565395
4.90E-04,2495.558992,0.327560193
0.0004904,2496.592829,0.332121075
4.91E-04,2497.596543,0.336235713
0.0004912,2498.56948,0.339892027
4.92E-04,2499.511001,0.3430782
0.000492,2500.420476,0.345782701
4.92E-04,2501.297292,0.347994298
0.0004928,2502.140848,0.349702081
4.93E-04,2502.950554,0.350895479
0.0004936,2503.725839,0.35156428
4.94E-04,2504.466141,0.351698648
0.0004944,2505.170918,0.351289144
4.95E-04,2505.839638,0.350326741
0.0004952,2506.471787,0.348802849
4.96E-04,2507.066868,0.346709329
0.000496,2507.624397,0.344038512
4.96E-04,2508.143907,0.34078322
0.0004968,2508.62495,0.336936784
4.97E-04,2509.06709,0.33249306
0.0004976,2509.469913,0.327446451
4.98E-04,2509.83302,0.321791924
0.0004984,2510.156028,0.315525025
4.99E-04,2510.438575,0.308641902
0.0004992,2510.680315,0.30113932
5.00E-04,2510.88092,0.293014677
0.0005,2511.040082,0.284266024
5.00E-04,2511.157509,0.274892083
0.0005008,2511.232931,0.264892258
5.01E-04,2511.266094,0.254266659
0.0005016,2511.256765,0.243016111
5.02E-04,2511.20473,0.231142175
0.0005024,2511.109792,0.218647163
5.03E-04,2510.971777,0.205534148
0.0005032,2510.790529,0.191806985
5.04E-04,2510.565911,0.177470324
0.000504,2510.297807,0.162529619
5.04E-04,2509.98612,0.146991149
0.0005048,2509.630774,0.130862025
5.05E-04,2509.231711,0.114150205
0.0005056,2508.788895,0.096864506
5.06E-04,2508.302309,0.079014616
0.0005064,2507.771956,0.060611104
5.07E-04,2507.197861,0.041665431
0.0005072,2506.580067,0.022189957
5.08E-04,2505.918636,0.002197959
0.000508,2505.213654,-0.018296373
5.08E-04,2504.465223,-0.039277915
0.0005088,2503.673467,-0.060730611
5.09E-04,2502.83853,-0.082637462
0.0005096,2501.960575,-0.10498052
5.10E-04,2501.039784,-0.127740882
0.0005104,2500.076361,-0.150898688
5.11E-04,2499.070527,-0.174433112
0.0005112,2498.022525,-0.198322363
5.12E-04,2496.932614,-0.222543681
0.000512,2495.801074,-0.247073332
5.12E-04,2494.628205,-0.271886611
0.0005128,2493.414325,-0.296957838
5.13E-04,2492.159769,-0.322260363
0.0005136,2490.864892,-0.347766559
5.14E-04,2489.530067,-0.373447831
0.0005144,2488.155686,-0.399274618
5.15E-04,2486.742156,-0.42521639
0.0005152,2485.289906,-0.451241659
5.16E-04,2483.799378,-0.477317982
0.000516,2482.271033,-0.503411965
5.16E-04,2480.70535,-0.529489271
0.0005168,2479.102822,-0.555514628
5.17E-04,2477.463961,-0.581451835
0.0005176,2475.789294,-0.607263776
5.18E-04,2474.079362,-0.632912423
0.0005184,2472.334725,-0.658358851
5.19E-04,2470.555956,-0.683563251
0.0005192,2468.743642,-0.708484939
5.20E-04,2466.898387,-0.73308237
0.00052,2465.020807,-0.757313154
5.20E-04,2463.111533,-0.781134069
0.0005208,2461.171209,-0.804501079
5.21E-04,2459.200493,-0.827369348
0.0005216,2457.200055,-0.849693258
5.22E-04,2455.170577,-0.87142643
0.0005224,2453.112755,-0.892521739
5.23E-04,2451.027294,-0.912931337
0.0005232,2448.914914,-0.932606674
5.24E-04,2446.776341,-0.951498515
0.000524,2444.612317,-0.969556967
5.24E-04,2442.423589,-0.986731501
0.0005248,2440.210918,-1.002970975
5.25E-04,2437.975071,-1.018223657
0.0005256,2435.716827,-1.032437255
5.26E-04,2433.436971,-1.045558938
0.0005264,2431.136297,-1.057535365
5.27E-04,2428.815607,-1.068312713
0.0005272,2426.475709,-1.077836702
5.28E-04,2424.117421,-1.08605263
0.000528,2421.741563,-1.092905396
5.28E-04,2419.348965,-1.09833953
0.0005288,2416.940459,-1.102299232
5.29E-04,2414.516885,-1.104728391
0.0005296,2412.079086,-1.105570628
5.30E-04,2409.62791,-1.104769319
0.0005304,2407.164208,-1.102267637
5.31E-04,2404.688835,-1.098008575
0.0005312,2402.202649,-1.091934991
5.32E-04,2399.706511,-1.083989632
0.000532,2397.201281,-1.074115176
5.32E-04,2394.687825,-1.062254264
0.0005328,2392.167007,-1.048349534
5.33E-04,2389.639693,-1.032343662
0.0005336,2387.106748,-1.014179392
5.34E-04,2384.56904,-0.993799577
0.0005344,2382.027432,-0.971147213
5.35E-04,2379.482789,-0.946165477
0.0005352,2376.935974,-0.918797765
5.36E-04,2374.387848,-0.888987729
0.000536,2371.839269,-0.856679311
5.36E-04,2369.291094,-0.821816787
0.0005368,2366.744174,-0.784344799
5.37E-04,2364.199359,-0.744208394
0.0005376,2361.657494,-0.701353067
5.38E-04,2359.11942,-0.65572479
0.0005384,2356.585972,-0.607270055
5.39E-04,2354.057982,-0.555935913
0.0005392,2351.536275,-0.501670007
5.40E-04,2349.021669,-0.444420612
0.00054,2346.514978,-0.384136673
5.40E-04,2344.017007,-0.320767839
0.0005408,2341.528556,-0.254264502
5.41E-04,2339.050415,-0.184577835
0.0005416,2336.583369,-0.111659824
5.42E-04,2334.128192,-0.035463306
0.0005424,2331.68565,0.044057995
5.43E-04,2329.256502,0.126949432
0.0005432,2326.841495,0.213255405
5.44E-04,2324.441369,0.303019321
0.000544,2322.056852,0.396283565
5.44E-04,2319.688661,0.493089464
0.0005448,2317.337505,0.593477257
5.45E-04,2315.004081,0.69748606
0.0005456,2312.689073,0.805153837
5.46E-04,2310.393155,0.916517369
0.0005464,2308.11699,1.031612225
5.47E-04,2305.861226,1.150472729
0.0005472,2303.626501,1.273131938
5.48E-04,2301.41344,1.399621606
0.000548,2299.222654,1.529972166
5.48E-04,2297.05474,1.664212697
0.0005488,2294.910284,1.802370904
5.49E-04,2292.789856,1.944473089
0.0005496,2290.694013,2.090544131
5.50E-04,2288.623298,2.240607463
0.0005504,2286.578238,2.39468505
5.51E-04,2284.559347,2.552797368
0.0005512,2282.567122,2.714963386
5.52E-04,2280.602048,2.881200547
0.000552,2278.664591,3.05152475
5.52E-04,2276.755205,3.225950334
0.0005528,2274.874325,3.404490065
5.53E-04,2273.022372,3.587155116
0.0005536,2271.199751,3.77395506
5.54E-04,2269.40685,3.964897857
0.0005544,2267.64404,4.159989841
5.55E-04,2265.911678,4.359235711
0.0005552,2264.210101,4.562638524
5.56E-04,2262.539632,4.770199686
0.000556,2260.900575,4.981918949
5.56E-04,2259.293219,5.197794402
0.0005568,2257.717833,5.417822469
5.57E-04,2256.174671,5.641997909
0.0005576,2254.66397,5.870313811
5.58E-04,2253.185947,6.102761595
0.0005584,2251.740803,6.339331015
5.59E-04,2250.328723,6.580010159
0.0005592,2248.949871,6.824785455
5.60E-04,2247.604395,7.073641672
0.00056,2246.292425,7.326561929
5.60E-04,2245.014075,7.583527703
0.0005608,2243.769436,7.844518834
5.61E-04,2242.558587,8.109513535
0.0005616,2241.381586,8.378488407
5.62E-04,2240.238472,8.651418445
0.0005624,2239.129269,8.928277055
5.63E-04,2238.053981,9.209036066
0.0005632,2237.012593,9.493665745
5.64E-04,2236.005076,9.782134815
0.000564,2235.031378,10.07441047
5.64E-04,2234.091434,10.3704584
0.0005648,2233.185156,10.6702428
5.65E-04,2232.312442,10.9737264
0.0005656,2231.473171,11.28087048
5.66E-04,2230.667204,11.59163488
0.0005664,2229.894384,11.90597808
5.67E-04,2229.154536,12.22385713
0.0005672,2228.447469,12.54522777
5.68E-04,2227.772972,12.8700444
0.000568,2227.130819,13.1982601
5.68E-04,2226.520765,13.52982672
0.0005688,2225.942549,13.86469483
5.69E-04,2225.39589,14.20281382
0.0005696,2224.880493,14.54413186
5.70E-04,2224.396045,14.888596
0.0005704,2223.942215,15.23615216
5.71E-04,2223.518656,15.58674516
0.0005712,2223.125005,15.94031878
5.72E-04,2222.760881,16.29681577
0.000572,2222.425887,16.6561779
5.72E-04,2222.119611,17.01834597
0.0005728,2221.841624,17.38325988
5.73E-04,2221.591479,17.75085863
0.0005736,2221.368717,18.12108039
5.74E-04,2221.17286,18.4938625
0.0005744,2221.003416,18.86914154
5.75E-04,2220.859878,19.24685333
0.0005752,2220.741722,19.62693302
5.76E-04,2220.648411,20.00931508
0.000576,2220.579392,20.39393333
5.76E-04,2220.534097,20.78072105
0.0005768,2220.511944,21.16961092
5.77E-04,2220.512338,21.56053513
0.0005776,2220.534667,21.9534254
5.78E-04,2220.578309,22.348213
0.0005784,2220.642623,22.7448288
5.79E-04,2220.726961,23.1432033
